Unnamed: 0,Florianópolis,Imóveis residenciais,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Imóveis residenciais.1,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Imóveis residenciais.2,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46,Imóveis comerciais,Unnamed: 48,Unnamed: 49,Unnamed: 50,Imóveis comerciais.1,Unnamed: 52,Unnamed: 53,Unnamed: 54,Imóveis comerciais.2
,2024-12-01 00:00:00,252.7716529670655,320.8947518976553,244.03280726640642,234.77275583894604,190.39554228642388,0.005360108086335247,0.006191641088774347,0.007977563313665836,0.001418100173212311,0.003843772681360935,0.09069370026034318,0.07522852105206557,0.10799487261188068,0.08023651380230801,0.11665831167816698,11743.756910293472,12830.45417647032,11370.32581143442,11363.723412161808,11269.424360861367,254.65642077918673,.,.,.,.,0.01201270851632974,.,.,.,.,0.10387370887363834,.,.,.,.,55.06379805018211,.,.,.,.,0.0046534285646138195,.,.,.,.,94.82934374437032,0.003351375835650483,0.01803636525208363,8509.08410020543,125.96200122847196,0.013123904144478171,0.05111579192961346,45.28616402960365,0.005208713380493108
,2025-01-01 00:00:00,254.68399339693931,326.379909381631,245.08029127910177,235.67480986728668,190.3789527103637,0.007565486111383635,0.017093322503838104,0.0042923901274956044,0.0038422432156457464,-8.713216633615684e-05,0.09440514079198992,0.08976125107617183,0.10817433956656886,0.08024293498703927,0.10324106532842703,11832.604140093763,13049.769267579444,11419.13168569383,11407.385601346661,11268.442431503443,256.3939986218362,.,.,.,.,0.006823224159567154,.,.,.,.,0.09943068246281239,.,.,.,.,55.43951068735564,.,.,.,.,0.004637609358831895,.,.,.,.,95.28317727559875,0.0047857921747493926,0.0285551836767175,8549.806808306477,127.13258683722182,0.009293164584029068,0.046711651581836655,45.70701580531009,0.0052387881292857725
,2025-02-01 00:00:00,257.3872916161675,330.3095487262771,247.7508348228626,237.8511866213603,191.84798374939513,0.010614323197826403,0.012040077319989795,0.01089660669906567,0.009234660061035793,0.007716352139337301,0.09942700526625825,0.09758656947692002,0.11598229447538477,0.08126311372848538,0.09067906301775719,11958.199224708656,13206.889498569126,11543.561472517675,11512.728929560251,11355.393701366773,259.21864528262597,.,.,.,.,0.011016820502713687,.,.,.,.,0.09323713627869967,.,.,.,.,56.05027782535652,.,.,.,.,0.004635767015391141,.,.,.,.,95.97619310131964,0.007273223306947463,0.0347016815809964,8611.991462454549,128.46868253859108,0.0105094668063348,0.04894217176374793,46.187372170732615,0.005275307497343859
,2025-03-01 00:00:00,260.72108166397373,337.4144086459964,250.21982659860697,239.95980026502966,194.1135889436688,0.012952426776290826,0.021509701875457976,0.009965624444856713,0.00886526434289392,0.011809377143275901,0.10222702895048474,0.10877048707311543,0.11856671041788736,0.07785927406480497,0.0829470137477244,12113.086924542995,13490.965754385463,11658.600270908903,11614.792314828885,11489.493828196591,263.8942841859801,.,.,.,.,0.018037432833029055,.,.,.,.,0.0947363545024924,.,.,.,.,57.061280946904,.,.,.,.,0.0046560434025002435,.,.,.,.,96.56924480685359,0.006179154292021982,0.03694789638101326,8665.206286462633,129.58469496173063,0.00868703874817367,0.046890974525640505,46.58860366245608,0.005312380797776821
,2025-04-01 00:00:00,263.30272787595885,342.1905386011485,252.84633531295114,241.1527923198606,196.1122968474613,0.009901946538072526,0.014155085949998814,0.01049680494966343,0.004971632971494833,0.010296589304587656,0.09982090734687388,0.10757859931902014,0.11738540733914427,0.07349930309948993,0.07331855013341082,12233.030063680846,13681.93153418728,11780.978323938725,11672.536799258352,11607.796427463127,268.1997206534901,.,.,.,.,0.016315004626912266,.,.,.,.,0.08996348910528407,.,.,.,.,57.992236009570284,.,.,.,.,0.004684232026423152,.,.,.,.,97.05574312301694,0.0050378183772317175,0.04065620302056483,8708.860021935077,130.7836450611213,0.00925225081360681,0.05455775658510098,47.01965310859684,0.005358554381145721
,2025-05-01 00:00:00,264.8872647793999,346.4391096224751,253.5803868542263,242.0825883054979,197.38767205125342,0.006017928170449993,0.012415805061982255,0.0029031527799943113,0.003855630186541781,0.006503290330560629,0.09497786999004654,0.1113072454359414,0.10500917378104435,0.07067948011984337,0.06275212260888718,12306.647559911033,13851.803728987139,11815.180303910922,11717.541784495092,11683.285297728964,270.7456681044249,.,.,.,.,0.009492729689394963,.,.,.,.,0.09428373134645418,.,.,.,.,58.54274063009273,.,.,.,.,0.004700287697565181,.,.,.,.,97.26536893815363,0.002159849673923908,0.04151851781442173,8727.669850413704,129.96396558084462,-0.006267446360694429,0.03125773624779904,46.72495995484025,0.005321218133693083
,2025-06-01 00:00:00,265.6417502981572,348.10623913352504,253.61498963053984,243.34524367430478,196.78176433800894,0.002848326888745145,0.004812186224778969,0.0001364568322606008,0.005215804150331849,-0.0030696330067013777,0.0903921071638858,0.11281004155971708,0.0906522347650931,0.07353699616968012,0.05193127632098293,12341.700915066236,13918.461188080111,11816.79256598778,11778.658187566347,11647.421899552346,271.6576704502022,.,.,.,.,0.003368483611067674,.,.,.,.,0.09180451307902149,.,.,.,.,58.739940892452175,.,.,.,.,0.004703531552826886,.,.,.,.,96.90939424776458,-0.0036598297449053074,0.035145149767943584,8695.728064691446,131.65840860196636,0.013037791002673771,0.04270823481800812,47.33415021733976,0.0054226323964721235
,2025-07-01 00:00:00,267.0424461379506,350.08834814577415,254.64149682376888,245.08615372027444,196.69046378426387,0.005272875360222029,0.005693977267350325,0.0040475020609958,0.007154074678770828,-0.00046396856971075984,0.08795842390745912,0.11827332831837678,0.08036873746801843,0.07447398806170402,0.045671228238870265,12406.77716572452,13997.712589681538,11864.621058252977,11862.923587855912,11642.017861872793,273.20899765490935,.,.,.,.,0.005710595994349088,.,.,.,.,0.09778032738511899,.,.,.,.,59.075380963620916,.,.,.,.,0.004709592232483263,.,.,.,.,96.47824600942,-0.00444898290502449,0.02354083964464504,8657.040919184892,134.04787995093196,0.01814902196022672,0.05397462540014719,48.19321874910293,0.005539223243905058
,2025-08-01 00:00:00,269.1602590088634,355.55929114678725,255.5720348481623,246.98647124336532,195.32748294660107,0.007930622646479035,0.01562732101765074,0.0036543062933589443,0.007753671491616654,-0.006929572544796869,0.08712804473158342,0.1280221495918561,0.07307004723668009,0.07271315982972038,0.04044384906141474,12505.170633684835,14216.459337833301,11907.978017654468,11954.904800286298,11561.343654531125,275.2349282216193,.,.,.,.,0.00741531422500552,.,.,.,.,0.10404101116013442,.,.,.,.,59.51344347642808,.,.,.,.,0.004706858162005132,.,.,.,.,96.21249886376008,-0.0027544773734172745,0.01944291863153902,8633.19529585225,136.93725014395707,0.02155476232882436,0.09396619605269851,49.23201212510089,0.005663198456861969
,2025-09-01 00:00:00,270.4189110745818,358.8765410612662,255.6788456081582,248.4226458894933,195.95187057692655,0.00467621806559837,0.009329667363718208,0.00041792819804942205,0.005814790740958697,0.0031966194460006925,0.08481963584153629,0.13243201547175687,0.06757445936721584,0.06793942848866319,0.041825495382850075,12563.64753851546,14349.094174545113,11912.954697449799,12024.420070028047,11598.300870479097,276.034826413501,.,.,.,.,0.002906237943890444,.,.,.,.,0.10687432801366503,.,.,.,.,59.68640370403086,.,.,.,.,0.0047008708879299095,.,.,.,.,96.37779597696276,0.0017180419919946566,0.02217327327415841,8648.027487895617,139.00134248637426,0.015073271445477987,0.12074667948020568,49.974099607669594,0.0057265210644567004
,2025-10-01 00:00:00,271.2990746520487,360.50620925310415,255.7894257101864,249.77598310017066,196.9240876737361,0.0032548151827449523,0.004541027360046135,0.0004324960939383615,0.005447720781781573,0.004961509650033502,0.08220945560913173,0.13349852418414487,0.060892532637273344,0.06676589017348955,0.04395300053137774,12604.539889274478,14414.2538037836,11918.10700382371,12089.925753132411,11655.84595217197,278.0182899354837,.,.,.,.,0.00718555534369969,.,.,.,.,0.11165921504735699,.,.,.,.,60.11528366111258,.,.,.,.,0.004716864491801215,.,.,.,.,96.6382806938338,0.0027027461484314674,0.02659026818421739,8671.400910880056,139.1831031871699,0.0013076183117688434,0.13065434313954327,50.039446655430744,0.005736581694892803
,2025-11-01 00:00:00,271.9265203768293,359.4110299946888,256.8799147219659,250.77832134125646,199.20325446707403,0.0023127455395315355,-0.0030378929136458677,0.004263229446455075,0.004012948837774477,0.011573834467188515,0.08154562708505253,0.12696256936947758,0.06104254344376314,0.06968949282371639,0.050281661499232966,12633.690982681244,14370.464844297592,11968.916628548415,12138.442006632222,11790.748783797459,278.43182825013565,.,.,.,.,0.0014874500334056684,.,.,.,.,0.10649693332846488,.,.,.,.,60.20470214180249,.,.,.,.,0.00471347430990352,.,.,.,.,97.183838035897,0.005645354389029356,0.028263338668259808,8720.354042071327,139.5841087644034,0.002881136920005467,0.12268776177521312,50.183617152646356,0.005780404442781871
,2025-12-01 00:00:00,274.62810812521934,360.41474106599225,261.39368214573835,252.74773132067853,199.87162477077186,0.009934991793541403,0.0027926551706503044,0.017571507794441388,0.007853190694031786,0.0033552177924296434,0.0864671924307967,0.12315561078711967,0.07114156114419212,0.07656329380085025,0.04977050602420374,12759.20659891632,14410.596597249669,12179.228540377972,12233.76750643875,11830.309313902926,278.47922970379693,.,.,.,.,0.00017024437888157884,.,.,.,.,0.09354882492936256,.,.,.,.,60.214951653924366,.,.,.,.,0.004666418757549544,.,.,.,.,98.31135497625095,0.01160189763175934,0.03671871062681853,8821.526696980138,140.764366170796,0.008455528475556529,0.11751452658707184,50.60794615648699,0.00579591935509857
,2026-01-01 00:00:00,276.8743047456516,363.1073873816035,264.03816640762636,254.48573597495138,200.59501970582093,0.008179048516796739,0.007470966108786836,0.010116863728992564,0.006876440176896148,0.003619297816179312,0.0871288024533503,0.11252983699136809,0.07735373183041894,0.07981729620682643,0.053661745954657114,12863.56476872469,14518.25767603512,12302.444135845231,12317.892276834831,11873.126726567461,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Nota: Os preços considerados para o cálculo são médias móveis trimestrais.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Fonte: ZAP e IBGE.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Note: Monthly prices are 3-months moving averages.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Source: ZAP and IBGE.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
