Unnamed: 0,Porto Alegre,Imóveis residenciais,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Imóveis residenciais.1,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Imóveis residenciais.2,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46,Imóveis comerciais,Unnamed: 48,Unnamed: 49,Unnamed: 50,Imóveis comerciais.1,Unnamed: 52,Unnamed: 53,Unnamed: 54,Imóveis comerciais.2
,2024-03-01 00:00:00,152.42393464697562,164.7455912056687,141.7158373930809,151.8025605832338,145.3292681392965,0.002267868945620588,0.005799523000747264,-0.0006178019806005741,0.0021139201192290624,-0.007139475000843443,0.02142214678192933,0.035583432584613606,0.009423301609559953,0.01890561765101606,0.010913414616215755,6702.9700850233885,7240.800137397384,5812.693839946202,7269.371735566877,8138.1934655414425,141.8019822454466,.,.,.,.,0.008148920802407478,.,.,.,.,0.1522034208482459,.,.,.,.,32.67657051326141,.,.,.,.,0.004824537860987794,.,.,.,.,78.45376801583416,0.0042139845457114244,-0.04552998319030943,6420.165011789581,110.98793660768675,0.005847565983353453,0.036399573000311936,32.57359403270934,0.0051343677815170975
,2024-04-01 00:00:00,152.2567808583297,165.36634137234714,140.81290453741786,151.7826733702875,143.9499695864126,-0.0010966374082460595,0.0037679318890149194,-0.006371432242668451,-0.00013100709810087707,-0.009490851846593262,0.02133189519256473,0.038216976061974606,0.0055571052483409655,0.020422044612967483,0.006421860997006146,6695.619357281798,7268.082979137066,5775.658654997609,7268.419396270783,8060.955077061076,143.63263044505896,.,.,.,.,0.012909891460076262,.,.,.,.,0.1546247550217874,.,.,.,.,33.09842149187514,.,.,.,.,0.004896916874658962,.,.,.,.,78.9175298327774,0.005911275247476366,-0.031025730028599763,6458.116374308486,112.32232104914418,0.012022788081682556,0.04390699782502927,32.96521945082336,0.00516565899707145
,2024-05-01 00:00:00,153.24863766465046,167.03158679357193,140.80352807452803,153.23607668338158,145.59817707136233,0.006514368691688421,0.010070038481865273,-6.658809375914565e-05,0.009575554843129996,0.011449863377430702,0.029259769564423,0.04254481182265879,0.011368397961657006,0.03559369045001626,0.016872542877736763,6739.237090394337,7341.2728544263655,5775.27406489757,7338.018544822644,8153.251911385031,146.08169950724508,.,.,.,.,0.01705092397596175,.,.,.,.,0.1568494732483119,.,.,.,.,33.662780160457444,.,.,.,.,0.004948915631099021,.,.,.,.,78.93520152283531,0.00022392604146825867,-0.025443713730687878,6459.562514743527,114.04332646888786,0.015322025076304202,0.05299408948535733,33.47031336989475,0.0052431793780484785
,2024-06-01 00:00:00,153.03760741499642,166.93421303790416,140.63103476896723,152.88442972401631,144.84247027310826,-0.0013770448655853196,-0.0005829661175890122,-0.0012250638028722394,-0.002294805289826396,-0.005190358927939509,0.024321339493545535,0.0335296783496688,0.010885281849756234,0.03066008123235675,0.008756648107546061,6729.956858561049,7336.99314109226,5768.198985688997,7321.179221049141,8110.933607535035,151.14433348181737,.,.,.,.,0.03465618206557908,.,.,.,.,0.17274704476690994,.,.,.,.,34.82940359853182,.,.,.,.,0.005124837051948061,.,.,.,.,78.59401309408784,-0.004322386237891274,-0.02810617799681081,6431.641790627002,114.32926715718509,0.002507298735934693,0.0491298082469771,33.55423344429842,0.005277030905647328
,2024-07-01 00:00:00,154.24812992911416,168.54330780092366,141.61415399521502,153.97846518028348,145.29297087484858,0.007909967586170685,0.009639095148542998,0.006990770052022199,0.007155963875733473,0.0031102797466162624,0.03922989780559516,0.048941673997622503,0.02551557884471456,0.04461923498173115,0.029291716512874766,6783.190599168594,7407.7151160834555,5808.523138412256,7373.56931508274,8136.1608800607,157.6418933651249,.,.,.,.,0.042989106727505444,.,.,.,.,0.20542477244728152,.,.,.,.,36.32668854708447,.,.,.,.,0.005299936463789405,.,.,.,.,78.050598569392,-0.0069141974471427226,-0.03272202296434057,6387.172149377312,113.84638241880619,-0.00422363188696917,0.03953927701951354,33.41251271398028,0.005296715947117504
,2024-08-01 00:00:00,155.99204164692094,170.57580054702146,143.539959270524,155.19689632904357,146.05989383601892,0.011305885644177449,0.012059172046738897,0.013598960421527195,0.007912997102117458,0.00527845880328881,0.04591365493557764,0.05291887608471568,0.03705938891009963,0.048037806894448476,0.042259774567075414,6859.880576385454,7497.046027141534,5887.51301467905,7431.916347705252,8179.107270083032,164.06464654522142,.,.,.,.,0.040742679772440615,.,.,.,.,0.23605649789244465,.,.,.,.,37.80673518575153,.,.,.,.,0.005454144556523818,.,.,.,.,77.88996735804025,-0.0020580394551225067,-0.03430368253535554,6374.027097087233,113.85154750296046,4.536889134754141e-05,0.037439343526608715,33.41402860263925,0.005315006671423388
,2024-09-01 00:00:00,158.78773777734986,173.6055350411764,146.0218939389831,158.27069296696774,147.44388203548996,0.017922043335754312,0.017761807269488727,0.01729089712072085,0.019805786782019164,0.009475484084801922,0.0632922002730738,0.06448083774448787,0.05550824511438934,0.07223659834308527,0.05905634409679816,6982.823653353534,7630.207113766109,5989.313396512771,7579.111298269704,8256.60827084859,168.3626364979019,.,.,.,.,0.026196929339654007,.,.,.,.,0.2552582860334629,.,.,.,.,38.79715555597567,.,.,.,.,0.005497599691033982,.,.,.,.,78.05713643793908,0.002146220952056632,-0.027618069766020548,6387.707167591979,114.35395127717928,0.004412797061065454,0.039954298279352596,33.561477929855336,0.005335387253158788
,2024-10-01 00:00:00,160.2594278747061,175.86127435780097,147.791404622938,158.46522120886698,147.53239092566355,0.009268285561318423,0.012993475790328501,0.01211811897669457,0.0012290856775349912,0.0006002886586524703,0.05604380762466188,0.05765406900650283,0.05270674094357064,0.059763607905636285,0.039945958112934,7047.542456997144,7729.3500251740215,6061.892608840423,7588.42667541485,8261.564619152516,170.582643403057,.,.,.,.,0.013185864460983243,.,.,.,.,0.2583801328276636,.,.,.,.,39.30872959060845,.,.,.,.,0.005515715873727281,.,.,.,.,77.99467720057277,-0.0008001733117122267,-0.02719666146144939,6382.59589479344,115.05824048641024,0.006158853291600375,0.04533440367417785,33.7681781486746,0.005370701095498501
,2024-11-01 00:00:00,161.21222646265235,177.0875244609101,149.08829222707683,158.96434479148334,144.91036004153761,0.005945351238188401,0.006972826209676208,0.00877512198661079,0.0031497358146397314,-0.01777257772123475,0.06163796179790393,0.0660879393762408,0.05798943806099621,0.06445177840235083,0.018770697490188004,7089.442572270038,7783.245439613316,6115.086455952733,7612.3282146911715,8114.735319859625,172.81909970914853,.,.,.,.,0.013110690873790576,.,.,.,.,0.26192452146775613,.,.,.,.,39.82409419291234,.,.,.,.,0.005550904783161627,.,.,.,.,77.77106253166315,-0.002867050380047975,-0.02292438366006555,6364.296670807579,115.59132168706576,0.004633142297343573,0.04827213155774457,33.924630923159455,0.005412462544507828
,2024-12-01 00:00:00,162.0146008348619,178.40102622512796,149.86152429087468,159.37555776503686,143.5923299647274,0.004977131014287206,0.007417246179348025,0.005186403655493832,0.00258682520343112,-0.00909548548794159,0.0643766436181441,0.07752948976365737,0.05891793387789024,0.060283719203453545,-0.006882824048048741,7124.727656770491,7840.975687113215,6146.801762701547,7632.019977173724,8040.927862519354,174.41606546745032,.,.,.,.,0.00924067861127309,.,.,.,.,0.2632556152218952,.,.,.,.,40.192095848334105,.,.,.,.,0.005573070183458583,.,.,.,.,77.80416939361518,0.00042569640781953133,-0.01331681208434743,6367.00592903864,115.62318822604765,0.00027568279795398,0.04634544871616142,33.93398336033191,0.005411359580948722
,2025-01-01 00:00:00,163.06529429559703,179.98535721156412,150.71705225441755,160.17841057100554,143.08329396946598,0.006485177603258618,0.008880727986602777,0.005708789948528192,0.005037490172441039,-0.0035450082562660246,0.06981050197988892,0.09355773812328194,0.06024710307705572,0.05804509737344765,-0.015914645524261806,7170.932780999497,7910.6092593400335,6181.892562820053,7670.4662028046105,8012.422706858683,175.62463253258048,.,.,.,.,0.006929218715552965,.,.,.,.,0.2597963304784858,.,.,.,.,40.47059567110368,.,.,.,.,0.005579077208133136,.,.,.,.,77.81907012714402,0.00019151587434151907,-0.006364229789201703,6368.225311746078,115.8788118967291,0.0022108339564352875,0.048147750310571835,34.00900576302204,0.005420124622410566
,2025-02-01 00:00:00,163.90707352499342,180.94214571788993,151.59218950386625,161.01173852784544,142.1597327614848,0.0051622218757994,0.0053159241459912465,0.005806491278580905,0.005202498600586969,-0.006454710276506903,0.07777557158256898,0.10468221044280845,0.06903038034296594,0.0629076601964278,-0.028793107469433532,7207.9507270714585,7952.661458111262,6217.7876680711925,7710.37179249055,7960.704839673004,176.32493732928165,.,.,.,.,0.003987508965015207,.,.,.,.,0.25359175142825285,.,.,.,.,40.63197253416172,.,.,.,.,0.005571974382411272,.,.,.,.,78.22455164175086,0.005210567460448345,0.0012799981462965349,6401.407379336266,116.28616374510328,0.0035153264147824714,0.05386367505865519,34.128558519321274,0.00541049776490422
,2025-03-01 00:00:00,164.7311226531302,181.71056201575416,152.36102970246884,161.99813185015435,142.82355730828107,0.005027538533967757,0.004246751329357368,0.005071766567386282,0.006126219934817545,0.004669568054900708,0.08074314598070753,0.10297678187276271,0.07511646196508792,0.06716336817869606,-0.017241611845273508,7244.188977102751,7986.434433730426,6249.322835689222,7757.60722587056,7997.877892686835,177.22892189868972,.,.,.,.,0.005126810666150394,.,.,.,.,0.24983388167255827,.,.,.,.,40.84028496433659,.,.,.,.,0.0055744495326509125,.,.,.,.,78.19854663112089,-0.00033244052006931035,-0.003253143745266085,6399.279292137904,117.12409565883614,0.007205774846692714,0.055286720689646796,34.374481227853686,0.005452816931559825
,2025-04-01 00:00:00,164.94828551864265,181.82489481511692,152.413262133311,162.76584233084083,141.26711182681206,0.001318286805886304,0.0006292028272569805,0.0003428201485915494,0.0047390082337281925,-0.010897680402326526,0.08335592404335679,0.09952783200125892,0.08238135300171012,0.07236115108974839,-0.018637431930751736,7253.738895850613,7991.459520855831,6251.46522947235,7794.370590387991,7910.719575515503,178.41400361221173,.,.,.,.,0.006686728671742692,.,.,.,.,0.24215509428031412,.,.,.,.,41.11337286876976,.,.,.,.,0.005608197505093071,.,.,.,.,78.3786919663021,0.002303691602236535,-0.00682786026903115,6414.021258103568,117.70973034413912,0.005000121298770477,0.04796383519031622,34.54635780357526,0.005460932625619127
,2025-05-01 00:00:00,165.76185571617305,183.2519196796956,152.8097416557866,163.45161444940922,141.35113571426504,0.004932274348728782,0.007848346982571863,0.0026013452958497663,0.004213243446831383,0.0005947873242853063,0.0816530459403162,0.09710937432552647,0.08526926665433865,0.06666535705645305,-0.029169605296745393,7289.5163261389935,8054.179268072685,6267.727449139205,7827.210171200119,7915.424771244995,179.20448577202532,.,.,.,.,0.004430606027606032,.,.,.,.,0.2267415177705916,.,.,.,.,41.295530026417346,.,.,.,.,0.005612738579838416,.,.,.,.,78.27730768265357,-0.0012935184436621006,-0.008334606455542182,6405.724603308169,116.77782321263237,-0.00791699317280059,0.0239777006547639,34.27285452469923,0.005412049646060341
,2025-06-01 00:00:00,166.51176929840884,184.95170287625893,153.55339727394238,163.15698237411456,140.55271163731436,0.004524041909375276,0.009275663794051203,0.004866545876577089,-0.0018025644854420264,-0.005648515471178617,0.08804477612404216,0.10793167865633224,0.09188841229963485,0.06719162094297015,-0.0296167182712731,7322.4944034975215,8128.8871271003445,6298.229632312323,7813.101120125423,7870.714371963668,179.48321186929638,.,.,.,.,0.001555352233903573,.,.,.,.,0.18749547359569507,.,.,.,.,41.35975912129417,.,.,.,.,0.005599784365099239,.,.,.,.,78.40869993507154,0.0016785484364210124,-0.0023578533748424,6416.476922325196,115.84981912511284,-0.007946749322684243,0.013299761344899075,34.00049674121862,0.0053497829223089575
,2025-07-01 00:00:00,167.61841958481222,186.237708562006,154.64662271671432,163.89496556940526,143.09886911862108,0.006646078478813822,0.006953197325290095,0.007119513225888552,0.004523148102840713,0.018115320947182267,0.08668040035132019,0.10498429746010585,0.09202800958680757,0.06440186540053627,-0.01510122439520789,7371.160275963842,8185.408883330083,6343.069961479253,7848.440933634221,8013.29488889539,180.16723473906484,.,.,.,.,0.003811068804956408,.,.,.,.,0.1428893100247628,.,.,.,.,41.51738400906184,.,.,.,.,0.005580348684809163,.,.,.,.,78.2492711350065,-0.0020333049801497527,0.002545432953187099,6403.430267844016,115.05622148030749,-0.006850227741385662,0.010626943393341026,33.76758559522103,0.0053220694981228325
,2025-08-01 00:00:00,169.1389538550735,188.13886376570372,155.81796624966077,165.25643048094904,146.06083033803674,0.009071403214680362,0.010208218402046887,0.007574323398527483,0.008306935523088033,0.02069870459255929,0.08427937777691152,0.10296339317980086,0.08553720539934728,0.06481788225054164,6.411767071945462e-06,7438.027042987144,8268.967324921172,6391.1144247069815,7913.637426426686,8179.1597126137,181.59220661225217,.,.,.,.,0.007909162147329951,.,.,.,.,0.10683325406244415,.,.,.,.,41.84575173112248,.,.,.,.,0.005571357603408315,.,.,.,.,78.54310529682503,0.003755104137795451,0.00838539238028524,6427.475815338882,115.25084101634005,0.0016915168387123813,0.012290509387614668,33.82470403485801,0.005323231642654263
,2025-09-01 00:00:00,170.11358621205454,189.0813141993104,156.50588042272935,166.51917429080157,148.43926629605474,0.00576231751921652,0.00500933414151139,0.00441485786026985,0.007641117541856257,0.016283872633843455,0.07132697142260214,0.08914335107151627,0.07179735997758718,0.05211628994102746,0.006750936334714686,7480.887316525355,8310.389345256941,6419.330286460783,7974.106460185646,8312.348107625765,184.16951382578833,.,.,.,.,0.01419282942598632,.,.,.,.,0.09388589806315739,.,.,.,.,42.439661347644474,.,.,.,.,0.005617929504000253,.,.,.,.,78.67171038709814,0.0016373822983837272,0.007873385794106014,6438.000050462208,115.59694075534493,0.0030030126978060068,0.010869667941362238,33.92628005057421,0.005330918179228037
,2025-10-01 00:00:00,170.99764568407113,190.3555070445903,157.18167741305004,167.22621400939113,148.99772157439017,0.005196877519909382,0.006738861799621132,0.00431802938327519,0.004245995823608961,0.003762180265844295,0.06700521742633692,0.08241855826257627,0.06353734044323867,0.055286533749740796,0.00993226395595359,7519.764571649581,8366.39191055567,6447.049143258669,8007.964482912607,8343.620659639102,186.68049425052888,.,.,.,.,0.013634072070775938,.,.,.,.,0.09436980531152561,.,.,.,.,43.01828674911758,.,.,.,.,0.00566718693529497,.,.,.,.,78.68089075841867,0.00011669215370235797,0.008798210114790539,6438.751314553633,115.879026016709,0.0024402485007029018,0.007133652720821004,34.00906860460206,0.005340771002796302
,2025-11-01 00:00:00,171.08632080387883,190.66565751824407,157.4845614121048,166.8950032968236,147.55877880899837,0.000518575091797091,0.0016293223057692874,0.0019269675959674437,-0.001980614788952395,-0.009657481672787682,0.061249041452287045,0.07667470138660826,0.05631742814680285,0.04988954293960113,0.018276255518940188,7523.664134252616,8380.023459514347,6459.472398047337,7992.1037900283445,8263.042296033946,188.85315495747602,.,.,.,.,0.011638391657734726,.,.,.,.,0.09277941659985811,.,.,.,.,43.518950418748545,.,.,.,.,0.005732002109040407,.,.,.,.,77.90282793735838,-0.009888841033196316,0.0016942729262774403,6375.079526351728,116.00070938044506,0.0010500896315654984,0.003541681913522998,34.044781174922946,0.005391059387786884
,2025-12-01 00:00:00,170.74137410429222,190.40713425295615,157.3970024680287,166.21469910368583,145.96388367645375,-0.0020162143762623153,-0.0013558984279231634,-0.0005559843027849176,-0.004076240628533623,-0.010808541148263906,0.053864116101025594,0.06729842468886615,0.05028294095372976,0.042912109200155646,0.016515880147002893,7508.494814462967,8368.660998879632,6455.88103278975,7959.5260518519735,8173.730863367418,190.77680032314464,.,.,.,.,0.010185931847957574,.,.,.,.,0.09380291208751967,.,.,.,.,43.96223148180856,.,.,.,.,0.0058059698966557586,.,.,.,.,77.21076956767375,-0.008883610364454508,-0.00762683838881939,6318.445803797209,116.07724304838162,0.0006597689647358518,0.003927022159657678,34.06724286495338,0.005438216263026774
,2026-01-01 00:00:00,170.54133976307946,190.6896636521014,157.30121421116408,165.3544396398961,144.82807125076872,-0.0011715633791876678,0.0014838172963094198,-0.0006085773894205504,-0.0051755919809058915,-0.0077814620786789135,0.0458469443162457,0.0594732071895987,0.04368558075055873,0.03231414926917431,0.012194136945680611,7499.698136905523,8381.07856281672,6451.952129564405,7918.330792646197,8110.127286612797,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Nota: Os preços considerados para o cálculo são médias móveis trimestrais.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Fonte: ZAP e IBGE.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Note: Monthly prices are 3-months moving averages.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Source: ZAP and IBGE.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
