Unnamed: 0,Brasília,Imóveis residenciais,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Imóveis residenciais.1,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Imóveis residenciais.2,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46,Imóveis comerciais,Unnamed: 48,Unnamed: 49,Unnamed: 50,Imóveis comerciais.1,Unnamed: 52,Unnamed: 53,Unnamed: 54,Imóveis comerciais.2
,2023-11-01 00:00:00,152.1871031161949,162.0064366173474,153.37863583329445,156.831246314984,134.32742222547117,0.003133875734565139,0.002447988481544705,0.007599566276959235,-0.0026905829874832587,0.008574069788318761,0.013508922671697343,0.05326397328120058,-0.014514530555622351,0.013343385564435817,0.003184361266798552,9044.724380890277,9053.333465539965,7653.106296026316,9837.566164915474,12334.606326709241,161.81654359143454,.,.,.,.,-0.0028880460983292666,.,.,.,.,0.11049646712297223,.,.,.,.,41.47110237258063,.,.,.,.,0.0044822384836643294,.,.,.,.,82.89447216819983,-0.012556609649023054,-0.022661905185499154,6868.934675065585,92.884084171162,-0.035672845260645625,-0.0818720446292619,33.46818262510727,0.004859132462111265
,2023-12-01 00:00:00,152.69860211845057,160.8092628495982,155.2675862173983,157.64641296723573,134.34531833975686,0.0033609878352514055,-0.007389667921508969,0.012315602977176932,0.005197731137164485,0.00013322755688438548,0.022373514855507093,0.04488174841213932,0.010129045015598637,0.02080709812055681,0.009401501125222422,9075.12358950765,8986.43233764694,7747.358914710308,9888.699188884772,12336.24963617528,163.32002935630598,.,.,.,.,0.009291298228860656,.,.,.,.,0.11371619778486375,.,.,.,.,41.85642275260389,.,.,.,.,0.004507844940018761,.,.,.,.,81.54100985066147,-0.016327534057905213,-0.04065952533246053,6756.781910216925,92.19150688479766,-0.007456361254400634,-0.08398023615060812,33.218631764926215,0.004924395665297412
,2024-01-01 00:00:00,153.02261589360296,160.68566985643182,156.13709123864342,158.369655740431,133.44545251558003,0.0021219171011208626,-0.0007685688683368719,0.005600042110706083,0.004587752804407819,-0.006698155434795905,0.023410004766476922,0.03536966350754445,0.019019108894647863,0.027817867649691852,-0.0023128789612396616,9094.380249447011,8979.52564551481,7790.74445087944,9934.066096320523,12253.619518629734,168.63717471172833,.,.,.,.,0.032556602986044236,.,.,.,.,0.13595173332495936,.,.,.,.,43.21912569057644,.,.,.,.,0.004694284203035988,.,.,.,.,81.4273862294621,-0.0013934536916756501,-0.051739199234242306,6747.366647520286,95.48976322774612,0.03577614093096404,-0.04461149553215382,34.407066216482015,0.005137220441853596
,2024-02-01 00:00:00,153.33122137206732,159.95010319011527,157.20392089113673,159.44928581873094,132.3444340553153,0.0020167311652738995,-0.004577674331343595,0.006832647156611582,0.006817152397359916,-0.00825070048854748,0.023978706948103223,0.025246221971553906,0.028685837793371638,0.03406119810694497,-0.015905628870072297,9112.721169524923,8938.420301459695,7843.9758587996275,10001.788138824586,12152.518574080901,174.1008037904278,.,.,.,.,0.032398722808533176,.,.,.,.,0.1682462788474015,.,.,.,.,44.61937016385258,.,.,.,.,0.004828936876450622,.,.,.,.,80.93246688256176,-0.006078045358175466,-0.05801269143147947,6706.355846988418,98.13636699470054,0.0277160993754082,-0.016925976081395122,35.36069588295428,0.005340322637669144
,2024-03-01 00:00:00,153.98822895152455,161.32431127274558,158.68461768894522,159.46003090670112,131.3465337545443,0.004284891058572882,0.008591479812907199,0.009418955897632308,6.73887494384573e-05,-0.0075401758139214126,0.03006824165873656,0.029740313742546265,0.04010628268872085,0.041171852491090455,-0.022105172806718087,9151.768186983487,9015.214559038966,7917.857921475754,10002.46214681941,12060.886447450386,176.1908235654293,.,.,.,.,0.012004653221000305,.,.,.,.,0.1765733510818015,.,.,.,.,45.15501022960908,.,.,.,.,0.004863370051065475,.,.,.,.,80.37465996089767,-0.006892251566648633,-0.07046149459082307,6660.133955395509,98.83702730483944,0.007139660164684258,0.0005415667279626835,35.613159234745325,0.0054194228049484145
,2024-04-01 00:00:00,155.10594255286108,162.56575382749938,161.06393900969852,159.6922068774769,131.5117541910125,0.007258435329419832,0.00769532220506397,0.014994026235216174,0.0014560135819341458,0.0012578971956500595,0.04440047946265735,0.041399882902618534,0.062113195721198666,0.04665749651021067,0.0003447866155121826,9218.195704518548,9084.589539818555,8036.578490877075,10017.02586755796,12076.057802689687,180.02864408906618,.,.,.,.,0.021782181648136056,.,.,.,.,0.192911692550223,.,.,.,.,46.13858486475387,.,.,.,.,0.004934543736366396,.,.,.,.,78.81419317432041,-0.01941490996461359,-0.08483059551776129,6530.828054299238,99.378338330592,0.005476803992526147,0.012624212200417873,35.80820552742865,0.005558173984973807
,2024-05-01 00:00:00,155.91582291810732,164.47756476489693,162.36981137404783,159.57079970849142,131.31746792273475,0.00522146574087734,0.011760231736299032,0.008107788573770591,-0.0007602573184966044,-0.001477330064319382,0.05104719909474409,0.052404960908438714,0.06956784279178341,0.04597715309703965,0.013480184895077185,9266.328197582394,9191.42641803598,8101.737370137618,10009.410350332579,12058.217479439316,180.95081037622188,.,.,.,.,0.005122330903628125,.,.,.,.,0.17700605014196946,.,.,.,.,46.37492196385627,.,.,.,.,0.004936567821724268,.,.,.,.,77.76273654755681,-0.013340955282483136,-0.09894099071425133,6443.7005692692455,99.82091424564346,0.004453444507989124,0.028752195743443343,35.96767538367572,0.005655529447287426
,2024-06-01 00:00:00,155.9295445269522,166.4415633458862,159.99521185479037,160.46986070910177,131.02331640270216,8.800651908247303e-05,0.011940829643219741,-0.01462463680386461,0.00563424512663202,-0.0022400029842614133,0.04643239153028178,0.058628794272967744,0.04878238472710095,0.04354438650342862,0.020245246037909004,9267.143694871738,9301.179675071939,7983.252403619058,10065.8058218194,12031.207036300497,186.0713972934941,.,.,.,.,0.02829822594674103,.,.,.,.,0.18377343195240048,.,.,.,.,47.687249983851956,.,.,.,.,0.005073566696483023,.,.,.,.,77.14659464679843,-0.007923356714453766,-0.10873778335937612,6392.644831097797,98.10692070688641,-0.017170685639476213,0.007465165771109783,35.3500857364799,0.005587788344767525
,2024-07-01 00:00:00,157.17447519230439,169.5144562557187,159.76311893200256,161.89337566147302,131.84849865351651,0.007983930621544122,0.018462292999775753,-0.0014506241786689245,0.008870917853862847,0.0062979801875731045,0.04910618306015202,0.07413866915218859,0.04741863468320462,0.04331056366567232,0.012524659469675736,9341.131927191474,9472.900779476677,7971.6717046579515,10155.098758397695,12106.979339847709,187.82001445716188,.,.,.,.,0.009397560232804913,.,.,.,.,0.17820388124131847,.,.,.,.,48.13539378791203,.,.,.,.,0.005077826267615753,.,.,.,.,77.61720535288066,0.006100213602905358,-0.09988699512912125,6431.641330055002,95.07826969607959,-0.03087092112344969,-0.027774502557663894,34.25879602800184,0.005361865807998772
,2024-08-01 00:00:00,157.61780121090325,171.07853842948984,159.19410336827244,162.59612794699726,131.91079149366513,0.00282059805230106,0.00922683650892675,-0.0035616202759054527,0.004340834099313184,0.0004724577130932328,0.047811446829744586,0.07405417023332461,0.04704692691790213,0.04231095172860044,0.00521324232635334,9367.479505711599,9560.305686234195,7943.27963708178,10199.180357370042,12112.69937561908,188.06982717299448,.,.,.,.,0.0013300644053011457,.,.,.,.,0.16418862957757918,.,.,.,.,48.19941696182448,.,.,.,.,0.005066581856330892,.,.,.,.,78.21888953942548,0.007751943448740528,-0.08812098898667697,6481.499049928171,95.03971646882319,-0.00040548936554729575,-0.03810745331253407,34.24490445053603,0.005299547174717225
,2024-09-01 00:00:00,157.75444613869215,169.7779255760424,160.08655958872495,162.8464758623013,132.80493485258532,0.000866938421543173,-0.007602431405991261,0.005606088426453493,0.0015396917409107314,0.006778394313274427,0.04406283618963158,0.056580169607526765,0.055489441947635276,0.03827569280156773,0.0022896203045927876,9375.60053360812,9487.624118034291,7987.810365123308,10214.883951130343,12194.804028185179,187.5541161859738,.,.,.,.,-0.0027421250647839956,.,.,.,.,0.15422695675996856,.,.,.,.,48.06724813246549,.,.,.,.,0.005052732545847835,.,.,.,.,79.41034042212671,0.015232265373707365,-0.0677831018571885,6580.22696347611,95.57452201011421,0.005627179469400723,-0.04168671223729914,34.43760667379168,0.005240204075461674
,2024-10-01 00:00:00,157.02580644798837,168.73864344927145,158.44910552109494,162.88085976980335,132.90275777426248,-0.004618821900355119,-0.006121420810418998,-0.010228554301102921,0.0002111430862716812,0.0007365910143757315,0.03502795300762962,0.04410489630332526,0.040909310039455304,0.03577966200221372,-0.0021227752775119235,9332.29630453451,9429.546378316723,7906.1066130567315,10217.040753253692,12203.786611254412,184.1700764677565,.,.,.,.,-0.018043004264762685,.,.,.,.,0.13485420415756133,.,.,.,.,47.19997056941601,.,.,.,.,0.00499410393395535,.,.,.,.,80.2276314605594,0.010291997667912778,-0.04432415893186514,6647.950644038542,97.81542260033223,0.02344663141481229,0.015524554152751335,35.24505254428035,0.00532814442277289
,2024-11-01 00:00:00,156.69921976439568,166.70994607195163,158.09832587208192,163.61544617903132,133.40843708401582,-0.002079828093103142,-0.012022719490036193,-0.0022138316771143085,0.00450996151583527,0.0038048819920819543,0.0296484823996932,0.02903285543964995,0.030771495737628385,0.04325796053690567,-0.00684138150073943,9312.886732507177,9316.177587291935,7888.603823794104,10263.119213856586,12250.220579166786,187.4038320346494,.,.,.,.,0.01755852866499219,.,.,.,.,0.15812529346702275,.,.,.,.,48.02873260564589,.,.,.,.,0.005095703232412617,.,.,.,.,80.85135015117532,0.007774362514024302,-0.024647264933165047,6699.634222320639,98.49604511329991,0.006958233117784207,0.06041897266055263,35.490295836132006,0.005328177107779069
,2024-12-01 00:00:00,158.36735985375168,170.2968134424666,159.4639316765179,164.63188535356085,133.7748866771573,0.010645490716955308,0.02151561712440886,0.008637699336176974,0.006212366853294071,0.0027468247222677267,0.03712383516716011,0.0589987816917108,0.027026538901970598,0.0443110138368763,-0.0042460107255613,9412.026981766137,9516.620897323108,7956.7432118062525,10326.877475472153,12283.869787906875,187.09456114606326,.,.,.,.,-0.0016502911665593478,.,.,.,.,0.14557021501563505,.,.,.,.,47.94947121248575,.,.,.,.,0.0050284968166059065,.,.,.,.,80.31545189783174,-0.006628191766019587,-0.01502995799382767,6655.22776193291,99.21770325249386,0.007326772748731392,0.07621305481508323,35.750325168508596,0.005408488621268437
,2025-01-01 00:00:00,160.2857158084708,171.47743913339423,163.078245175905,165.75662829241443,135.08693106850134,0.012113329138596862,0.006932752686687804,0.022665398133535186,0.006831865749688193,0.009807852758720204,0.04746422528757366,0.06716074486669887,0.044455509464132126,0.04664386316587521,0.012300745525439805,9526.037962457625,9582.597276417215,8137.085964548144,10397.429315998057,12404.348174093957,185.3835187557078,.,.,.,.,-0.009145334743427713,.,.,.,.,0.09930398841540122,.,.,.,.,47.510957247477215,.,.,.,.,0.00511441231266549,.,.,.,.,79.81929696850264,-0.006177577509745569,-0.019748752052876517,6614.114576588559,100.13674114151523,0.009262841800344424,0.04866467102537375,36.081474774855366,0.005488878101602222
,2025-02-01 00:00:00,162.326343445743,173.3909720243682,165.93968587064256,167.4255992578674,136.4795384157202,0.012731188346880362,0.01115909416798222,0.01754642804532902,0.01006880377965147,0.010308971683668622,0.058664647637864054,0.08403163590508744,0.05556963802165793,0.05002414026616764,0.03124501902873056,9647.315745957207,9689.530381798604,8279.862757923745,10502.118991593637,12532.224248175058,182.1672873609295,.,.,.,.,-0.017349068657050104,.,.,.,.,0.04633225921352824,.,.,.,.,46.686686388228566,.,.,.,.,0.004954025115076331,.,.,.,.,79.09232775207256,-0.009107687539730458,-0.02273672360882506,6553.875287673014,99.9731814696096,-0.0016333632395175712,0.01871696019690905,36.02254062033054,0.005531325642126899
,2025-03-01 00:00:00,163.10724689248934,171.39430214436666,168.79409655832038,167.09780002340017,140.14477144399504,0.004810700655050182,-0.011515420074586835,0.017201495065520156,-0.0019578800130937157,0.026855549709660087,0.059218928635353496,0.06242078947788654,0.0637079952462174,0.04789770247296543,0.06698492482407303,9693.72609413576,9577.95136912672,8422.288776297355,10481.557102724864,12868.784019444529,181.99335450580892,.,.,.,.,-0.0009547974152788186,.,.,.,.,0.032933218784943374,.,.,.,.,46.64211006073715,.,.,.,.,0.004938818373255323,.,.,.,.,78.64838664776018,-0.0056129477653508175,-0.02147783037561002,6517.088728022682,102.11017996368567,0.021375717594079857,0.03311666435242899,36.79254827565199,0.0056787085075181085
,2025-04-01 00:00:00,162.39811261277953,172.00896849335678,168.08878081320742,164.60941601344285,140.86075875459707,-0.0043476564850439825,0.0035862706128491073,-0.004178556948934875,-0.014891781995985842,0.00510891204305941,0.04701412428110685,0.0580885853479185,0.04361523657437627,0.030791791485095255,0.07108873743715516,9651.58110301835,9612.300494653116,8387.095763005222,10325.468039372608,12934.529505100998,184.32160957456117,.,.,.,.,0.01279307739051494,.,.,.,.,0.02384601354532845,.,.,.,.,47.23880618440108,.,.,.,.,0.005024447477575086,.,.,.,.,78.98255796331851,0.004248927788626844,0.0021362242283660127,6544.779367420124,104.90656568143955,0.02738596405126681,0.05562809203407437,37.80014768008349,0.005800913140563666
,2025-05-01 00:00:00,161.45642716037068,173.59777816149798,166.28244497164982,161.76801952570034,141.35766111828846,-0.005798623132118541,0.009236783884339017,-0.010746320086436612,-0.01726144564847054,0.0035276138513287147,0.035535868897497824,0.05544958918644882,0.02409705082793101,0.013769560729299135,0.07645740779483523,9595.61522157287,9701.087236953552,8296.965347340372,10147.23553401596,12980.157530543613,183.37090800294126,.,.,.,.,-0.005157841089898474,.,.,.,.,0.01337433980918723,.,.,.,.,46.99515592882542,.,.,.,.,0.005025810771627573,.,.,.,.,80.31236517881364,0.016836720027638474,0.03278728018653987,6654.971985272042,107.937602364563,0.02889272624105854,0.08131250029373249,38.89229699887573,0.005876724783876859
,2025-06-01 00:00:00,160.0540421824449,176.3557611959354,163.98699006519277,159.40090876489887,136.34890617523317,-0.008685841762947066,0.015887202380387988,-0.013804553492393068,-0.014632748597292355,-0.035433204705218935,0.02645103381790337,0.059565637637314595,0.024949360447269475,-0.006661387624313342,0.04064612252801414,9512.269226140163,9855.210373196833,8182.42944537848,9998.753587489191,12520.22895165787,183.20932060083177,.,.,.,.,-0.000881205224260051,.,.,.,.,-0.015381604772644941,.,.,.,.,46.95374355190603,.,.,.,.,0.0050415430573230195,.,.,.,.,82.29527687993074,0.02468999258958693,0.06673894365272504,6819.283194272317,111.36041550859099,0.031711035533912524,0.1350923533855677,40.12561201100256,0.0059511004285763645
,2025-07-01 00:00:00,160.41681854411306,178.1832664806151,163.02211212239334,161.48951677169444,133.271339723046,0.0022665866898545772,0.01036260608832218,-0.005883868850912188,0.013102861351161232,-0.022571258827936203,0.020628943394540578,0.0511390616256302,0.020398908159635187,-0.0024945979916007888,0.01079148480308878,9533.829608958444,9957.336036211816,8134.28510364003,10129.765869430486,12237.63162340498,185.45524305420867,.,.,.,.,0.012258778352604693,.,.,.,.,-0.012590625177981596,.,.,.,.,47.52933908693389,.,.,.,.,0.005102589176940381,.,.,.,.,83.77939241892972,0.01803403056975328,0.07939202446201388,6942.262355861629,113.93164641210576,0.023089271818641954,0.1982932249008269,41.05208317361396,0.006001130240707617
,2025-08-01 00:00:00,159.4175456508086,177.77010043750084,161.10647801027773,162.36973417060366,129.0497600492874,-0.006229227722962749,-0.00231877017003268,-0.011750762440603135,0.005450616340338943,-0.03167657564283177,0.011418408492434029,0.03911397694555907,0.012012848475808635,-0.0013923688051623584,-0.021689138636660443,9474.441213252316,9934.247262438057,8038.701051763019,10184.979336802211,11849.985359597084,192.03975561692923,.,.,.,.,0.03550459105001358,.,.,.,.,0.021108800404665784,.,.,.,.,49.2168488340929,.,.,.,.,0.0053323334815762805,.,.,.,.,84.31607539180267,0.006405906719749499,0.07795029932384767,6986.733840937307,115.13951962695263,0.010601735802867607,0.21148845877210687,41.487306513577956,0.006048003222999057
,2025-09-01 00:00:00,160.18424475793128,177.3393282978784,162.25634511695569,164.42116471554954,128.37017715612367,0.004809377186135277,-0.0024231979312734353,0.007137311428312643,0.012634316089908726,-0.005266053132560566,0.015402409749535328,0.04453701914533825,0.013553826965893245,0.009669775442851858,-0.033393018876777925,9520.007374674711,9910.174615022957,8096.075764648556,10313.65958511256,11787.58270707338,193.9220712458168,.,.,.,.,0.009801697689317601,.,.,.,.,0.033952627590048134,.,.,.,.,49.69925750758552,.,.,.,.,0.0053677294995567075,.,.,.,.,84.68113630308767,0.004329671531657864,0.06637417561671,7016.984103547684,114.8741987423372,-0.002304342466210252,0.2019332801913527,41.39170555137004,0.006009693390750922
,2025-10-01 00:00:00,160.51494561064837,177.44116976004346,163.38323445188792,164.5321945547635,127.8122415272227,0.00206450299289318,0.0005742745455423748,0.006945117210177321,0.0006752770508957617,-0.004346302554544379,0.022220163943661664,0.051573997116957315,0.03114015011044713,0.010138298553273417,-0.03830256295874701,9539.661458392093,9915.865776046245,8152.3039597765155,10320.624162741136,11736.350306241724,196.1300672395935,.,.,.,.,0.011385996341684246,.,.,.,.,0.0649399240159998,.,.,.,.,50.265133071751315,.,.,.,.,0.00539149237222648,.,.,.,.,84.458559333904,-0.0026284126418312237,0.05273654221519153,6998.540573822391,113.12991752457755,-0.015184273203698861,0.1565652380485989,40.763202585910975,0.005935713246539437
,2025-11-01 00:00:00,163.0013278374263,183.84545810089924,165.7123919794074,164.28887146819235,129.6928499741013,0.015490035630756793,0.036092460106729396,0.014255792739893192,-0.0014788782659198585,0.014713836674854486,0.04021786504429392,0.10278638097304627,0.04816032089730071,0.004115902898459645,-0.02785121534385837,9687.431154287944,10273.753765991878,8268.5215153797,10305.36121597613,11909.037047806643,195.61099467080567,.,.,.,.,-0.002646573144512998,.,.,.,.,0.04379399581668553,.,.,.,.,50.13210272045825,.,.,.,.,0.005261833466913503,.,.,.,.,84.36779689702522,-0.0010746387055924345,0.0434927399390963,6991.0196712391025,115.77549271173126,0.02338528344263091,0.1754329077736554,41.716461632411885,0.0060975967107891145
,2025-12-01 00:00:00,164.78190612883319,189.58140220381583,165.7142631201435,163.6981132579261,133.66105405803197,0.010923704211678542,0.03119981402950156,1.129149554679465e-05,-0.0035958504370189326,0.030596937955508663,0.040504219310122824,0.11324104292687998,0.039195894506757645,-0.005671878771414063,-0.0008509266720595487,9793.253786788386,10594.292972875715,8268.614879353569,10268.304678344026,12273.417115468235,199.09259775450224,.,.,.,.,0.01779860630817698,.,.,.,.,0.06412819557631178,.,.,.,.,51.02438428018077,.,.,.,.,0.005288635255636956,.,.,.,.,83.89955128580775,-0.005550051422925972,0.044625278240796096,6952.219152565038,117.87354670414615,0.01812174531305022,0.18802938225828525,42.47243672547608,0.006256121042320926
,2026-01-01 00:00:00,165.84649634976788,194.526862888553,166.31480288685296,160.93508145854017,137.21905576453875,0.0064606014455395044,0.026086212187735658,0.0036239473621777485,-0.01687882495647619,0.026619584377675087,0.034692926398642854,0.13441665487684573,0.019846655251022804,-0.02908810877456125,0.015783352831934883,9856.524096359846,10870.657947345187,8298.579904434466,10094.987761078492,12600.130377975844,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Nota: Os preços considerados para o cálculo são médias móveis trimestrais.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Fonte: ZAP e IBGE.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Note: Monthly prices are 3-months moving averages.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Source: ZAP and IBGE.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
