Unnamed: 0,Salvador,Imóveis residenciais,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Imóveis residenciais.1,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Imóveis residenciais.2,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46,Imóveis comerciais,Unnamed: 48,Unnamed: 49,Unnamed: 50,Imóveis comerciais.1,Unnamed: 52,Unnamed: 53,Unnamed: 54,Imóveis comerciais.2
,2023-11-01 00:00:00,178.58679854471563,191.78019663341578,184.04197126922728,170.0402507895766,171.23034433581216,-0.0020411415311297754,-0.015248382617957468,0.002936770342931938,-0.0001820470093009119,0.004068036985134471,0.05615942725858214,0.08268473314772717,0.02656750805676089,0.06745753968585899,0.06805745714064981,5982.306488789522,7970.498442578627,5244.872935337834,5598.651063926152,6886.254930157369,141.2048352767116,.,.,.,.,0.0086895820521522,.,.,.,.,0.1022742939665422,.,.,.,.,34.26402754134836,.,.,.,.,0.00519915087015307,.,.,.,.,92.72808937206976,0.009154772571644099,-0.005432008820175027,4892.227592753609,116.70494983183566,0.019885957850148905,0.1200994327036875,39.721729917481255,0.007955389495184066
,2023-12-01 00:00:00,177.9908036359672,189.89680620612728,183.5292876240975,169.92348841249816,171.32831316508936,-0.0033372842427610294,-0.009820567818524917,-0.0027856887295550914,-0.0006866749286492668,0.0005721464244974328,0.05769210432516281,0.07563763670116797,0.03648147471301999,0.06543554384965855,0.06876195542880437,5962.341831609117,7892.223622075836,5230.262351913915,5594.806610606299,6890.194876293836,144.02908427561448,.,.,.,.,0.020001078528000482,.,.,.,.,0.12313346864674601,.,.,.,.,34.94934504688844,.,.,.,.,0.00532477947408722,.,.,.,.,93.37097841678124,0.006933056089745371,0.010142513321150126,4926.14568105797,119.64496403004435,0.025191855207898683,0.13029910939084388,40.7223939861697,0.008083026402570508
,2024-01-01 00:00:00,178.42162940912505,192.0823346967081,182.78639334335585,170.3324206076918,172.0959994975289,0.0024204945668933053,0.011509032375239148,-0.004047824139454148,0.002406566620154038,0.00448079081768471,0.05536101001548399,0.08415318573991515,0.026865220388043287,0.059958166525714285,0.07677199414347236,5976.773647618488,7983.055479254933,5209.09116971016,5608.270885441601,6921.068398227592,147.36856728414458,.,.,.,.,0.023186171218999352,.,.,.,.,0.1416639785219389,.,.,.,.,35.759686545137484,.,.,.,.,0.005484603564050717,.,.,.,.,93.68197970355679,0.0033308131932314744,0.013608407210891516,4942.553752084218,120.2479948491681,0.00504016883629399,0.1288141635298763,40.92764172727808,0.007882232960776015
,2024-02-01 00:00:00,180.47407703173408,198.94432289318604,182.6377916499086,172.2873022264774,172.38264769886445,0.011503356568405287,0.035724202370367886,-0.0008129800622966865,0.011476861608678002,0.0016656296611918808,0.057477940853506215,0.10923577279073404,0.01664215189668372,0.062475064289559734,0.07222263041127275,6045.526606015693,8268.24376872971,5204.8562824465,5672.636234257792,6932.596335038817,150.13581186875345,.,.,.,.,0.018777712476998554,.,.,.,.,0.1406663981751406,.,.,.,.,36.431171657349665,.,.,.,.,0.0055359255924526726,.,.,.,.,93.81832657727749,0.0014554226346641386,0.009102999469653428,4949.747256688045,120.71472857713884,0.003881426285371248,0.13422709057057491,41.08649935167659,0.007912342623904353
,2024-03-01 00:00:00,182.73917512643735,204.54504736395037,183.51691791071963,174.46716878432647,173.11597931321032,0.012550822433656128,0.028152220627936098,0.004813495897367126,0.012652508511530103,0.004254091836592089,0.058009695293463226,0.12289925178312888,0.005962260660181684,0.06832869570255462,0.0687572181741205,6121.40293696574,8501.013191512546,5229.9098368084415,5744.409312494553,6962.088236514095,153.33740805996854,.,.,.,.,0.021324666988938423,.,.,.,.,0.1404593009410533,.,.,.,.,37.2080542609595,.,.,.,.,0.005584216304391376,.,.,.,.,94.77032878973155,0.010147294747044011,0.012068805464238164,4999.973801025031,120.84779796304448,0.0011023458982521994,0.14286772431738481,41.13179088571046,0.007826234832188595
,2024-04-01 00:00:00,184.03302047614466,207.90737752597266,183.6171485974343,176.07682546711234,173.41979722898785,0.00708028450282816,0.01643809129262186,0.00054616592222545,0.009226129443160147,0.0017549963728527018,0.056516159648261066,0.12775699790355333,-0.0023462894791499433,0.07310422344042222,0.059601042777522206,6164.744211315905,8640.753622434411,5232.766235337617,5797.407976386122,6974.306676116657,156.44306761766182,.,.,.,.,0.02025376323355288,.,.,.,.,0.14345297002995627,.,.,.,.,37.96165738234216,.,.,.,.,0.00564694419782945,.,.,.,.,95.48813160544336,0.007574130267126167,0.016538322878694167,5037.844253926213,121.69333505870095,0.006996710820622809,0.13925459945508933,41.419578132072104,0.007821045828335262
,2024-05-01 00:00:00,186.20207659713935,210.8011738869956,186.1366731355633,177.9304273915457,174.29592277681925,0.011786233336728014,0.013918680498297586,0.01372161890855228,0.010527233890751608,0.0050520503531354954,0.06541686839674354,0.14104035690375283,0.010123130123370183,0.07797963200837876,0.0591835715739375,6237.403325051718,8761.021511369583,5304.56825945646,5858.438646113647,7009.541224622609,161.0671160798409,.,.,.,.,0.029557388081138836,.,.,.,.,0.17543896724816377,.,.,.,.,39.08370482179527,.,.,.,.,0.005737174239103846,.,.,.,.,95.9051214470026,0.004366928481565058,0.02287465484844642,5059.8441594843725,121.7956546072128,0.0008407982940272785,0.12752654284346754,41.454403642704875,0.007820323499973279
,2024-06-01 00:00:00,189.06903394236235,213.60009888766444,190.50381417545157,179.96920571738113,175.40236441882533,0.01539702133089449,0.013277558891438002,0.023462012973164414,0.011458289375931185,0.006348063823746752,0.07474877029810201,0.14101460040723213,0.03542414652163384,0.08037204657710495,0.05325526998112173,6333.440757096931,8877.346490435948,5429.024108776864,5925.566331411956,7054.038239691697,163.49798492058576,.,.,.,.,0.0150922727115812,.,.,.,.,0.1957928464554448,.,.,.,.,39.67356675354475,.,.,.,.,0.005732991310366549,.,.,.,.,95.89833410546535,-7.077141903200079e-05,0.030030810285697873,5059.486067133124,121.63462659978745,-0.0013221161949057425,0.1125409489570437,41.399596104298695,0.007854127158710613
,2024-07-01 00:00:00,193.67292903454444,217.78098166012853,197.37715349971384,183.19582088629787,178.22964965103452,0.024350339112567676,0.019573412157748438,0.03607979900041269,0.01792870705882721,0.016118854734809673,0.09262125607902605,0.14270570003000027,0.07138361244807623,0.09283833370709438,0.0595630183623852,6487.662187281599,9051.106452160393,5624.902207389928,6031.80407432549,7167.741257371079,167.45554325538774,.,.,.,.,0.02420554807892117,.,.,.,.,0.21803384416643468,.,.,.,.,40.63388718105996,.,.,.,.,0.0057344688043500115,.,.,.,.,95.85652509514505,-0.0004359722273624689,0.04260836660945966,5057.280271723127,121.42337791847852,-0.0017367478917331702,0.09772208494946599,41.32769544304595,0.007854674529843196
,2024-08-01 00:00:00,197.67597177455946,222.33641136773917,202.46703875804644,186.51345279439508,180.2379785904336,0.020669087620919013,0.02091748174190844,0.025787611018212253,0.018109757591884934,0.011268208983922223,0.10845529749733362,0.15002262659406074,0.1004132598548797,0.1057102973620141,0.05893612736939069,6621.756245485445,9240.432806117527,5769.954997529583,6141.038583953268,7248.508863801818,171.18570941196137,.,.,.,.,0.02227556092833982,.,.,.,.,0.23350926824559304,.,.,.,.,41.53902981071695,.,.,.,.,0.005740833763786864,.,.,.,.,95.75049066379106,-0.0011061785439097083,0.04530173575235552,5051.686016796009,121.97122344575052,0.004511862020835977,0.08831423671563177,41.514160302524104,0.00789728216095466
,2024-09-01 00:00:00,200.98632417061566,226.5597542432657,206.27992700971393,189.33635194033553,182.01210636163577,0.016746357012128454,0.01899528219217861,0.018832143123424627,0.015135096710971796,0.009843251600339054,0.12303197213860129,0.1606289027534431,0.12171006532132456,0.11817992463798088,0.06603557203359922,6732.646539619636,9415.957434847594,5878.615615858779,6233.98379682721,7319.857760275508,177.47336853774743,.,.,.,.,0.03673004684435832,.,.,.,.,0.2704349609429537,.,.,.,.,43.06476032153378,.,.,.,.,0.005845735871837348,.,.,.,.,96.02230398301501,0.0028387668547660283,0.0506733623074358,5066.026575621175,123.03961228904137,0.008759351698772067,0.08607811460098858,41.877797433093114,0.007941507222952941
,2024-10-01 00:00:00,203.2281996152936,230.1058307924272,207.99193989467196,191.70931216260624,183.2528082641061,0.011154368109020263,0.01565183790477609,0.008299464275442592,0.012533040791968375,0.0068165899910261896,0.1356571916259559,0.1815458166153483,0.13345213060214012,0.1272296480723698,0.07456589063969843,6807.744957470475,9563.334474336101,5927.404976151658,6312.114570049316,7369.7542294199375,182.1366867075409,.,.,.,.,0.026276157421340596,.,.,.,.,0.30108418760142386,.,.,.,.,44.19633674305471,.,.,.,.,0.005923940166354657,.,.,.,.,97.16834310606137,0.011935134604238229,0.05747781338301183,5126.490284709861,125.36948408127672,0.018935948747644593,0.09560542669058747,42.67079325895041,0.007959381907633577
,2024-11-01 00:00:00,204.39477230041496,231.90276288954283,208.27394582408982,193.21960068444628,184.95348212749843,0.005740210695807324,0.007809154991542,0.0013558502774706493,0.007878013356800384,0.009280479134274877,0.14451221459819918,0.20921120616442246,0.13166548036705494,0.13631684137865663,0.08014430996396782,6846.822847889675,9638.01603548215,5935.441649833255,6361.8414929418195,7438.149079770804,186.72989198122823,.,.,.,.,0.025218451903996186,.,.,.,.,0.32240437528434196,.,.,.,.,45.31089993554225,.,.,.,.,0.006028119159526967,.,.,.,.,97.95934796785579,0.008140561385625578,0.05641503703150508,5168.2227935653555,126.60184100325161,0.009829799739591749,0.08480266848729845,43.090238611415415,0.007963201109060077
,2024-12-01 00:00:00,207.15062155981732,234.7810191724778,211.60182600631865,195.42642757756792,187.4693410996566,0.013482973308886148,0.012411479048681784,0.015978379672316745,0.01142134071959755,0.01360265804795091,0.1638276659702529,0.23636107348551216,0.15295944721214738,0.15008483761326774,0.09421109468937572,6939.138377598444,9757.638069577395,6030.280390037172,6434.502252236782,7539.327678212607,191.65362612714807,.,.,.,.,0.026368216109795783,.,.,.,.,0.33065920047369834,.,.,.,.,46.50566753717196,.,.,.,.,0.006101035015450928,.,.,.,.,98.50407654881093,0.005560761604230802,0.05497530623613067,5196.962048437924,127.098708758663,0.003924648737127168,0.06229885887003905,43.259352661964215,0.007935848311678154
,2025-01-01 00:00:00,210.53943437130874,237.5667714428758,217.8224429019551,196.96809134220535,189.06726003238026,0.016359172789220278,0.011865321482191327,0.029397746763540233,0.007888716913814209,0.008523628041527287,0.18001071433181903,0.23679656340072164,0.19167755825667854,0.15637463871813706,0.09861507870259967,7052.656941325887,9873.415582179801,6207.557045856627,6485.262218985978,7603.590103024882,196.54096151432907,.,.,.,.,0.02550087616885799,.,.,.,.,0.3336694868952219,.,.,.,.,47.69160280618746,.,.,.,.,0.006166157217598837,.,.,.,.,98.6685587317624,0.0016698007708337848,0.053228796445004,5205.639939672399,126.26990629582266,-0.006520935349658585,0.05007910073018751,42.97726121998747,0.008032498759478377
,2025-02-01 00:00:00,214.95904410060936,243.4020083906831,224.8370222645337,199.081351672915,190.16745472248215,0.020991838144231778,0.02456251315100455,0.03220319848187514,0.01072894759912213,0.005819065077229402,0.19107989156144312,0.22346797762792447,0.23105420971972324,0.15551958327849325,0.10317051780458786,7200.705174324992,10115.931482262426,6407.46023749191,6554.842257500045,7647.835888654962,202.09054653334684,.,.,.,.,0.028236276938195193,.,.,.,.,0.3460515783536806,.,.,.,.,49.038236110649386,.,.,.,.,0.006205960255690685,.,.,.,.,98.69793543231937,0.0002977311205774047,0.05201125444315591,5207.18982068496,126.97784844071269,0.0056065785241929955,0.0518836428445566,43.21821660977208,0.008075762383564179
,2025-03-01 00:00:00,218.5882924917314,248.1254844191832,230.45941827725918,201.27698035306443,190.36633771476414,0.016883441244851305,0.0194060684204318,0.0250065400977888,0.011028801350298156,0.0010458308577154796,0.19617642106838917,0.2130603386240364,0.25579385759615314,0.1536668002097279,0.09964625143207373,7322.277857057205,10312.241940743608,6567.688648845739,6627.134310640554,7655.834231422063,204.058072945153,.,.,.,.,0.009735865658028198,.,.,.,.,0.33077815470409,.,.,.,.,49.51566578952933,.,.,.,.,0.006162181410894457,.,.,.,.,98.28876156349725,-0.004145718621467065,0.03712588970301134,5185.602276879833,128.07357768039574,0.008629294425276601,0.059792398696093096,43.59115932543318,0.008177202598618838
,2025-04-01 00:00:00,222.00650440664754,253.81198271944154,234.0526359931285,204.14096055784103,191.0532885264458,0.01563767151456852,0.022917832537715288,0.01559154207161284,0.014229049937816152,0.0036085729227557373,0.206340600356691,0.22079353671677326,0.274677434983319,0.15938573981145798,0.10168095903245855,7436.781232924265,10548.576174629976,6670.089042727472,6721.432135691273,7683.460867530679,204.09555221925194,.,.,.,.,0.00018366964638061312,.,.,.,.,0.3045995282964544,.,.,.,.,49.5247603143552,.,.,.,.,0.006068862525755819,.,.,.,.,97.94493372343828,-0.0034981399153842796,0.025728874119627987,5167.4623145697715,129.85330775120784,0.013896153313163184,0.06705357108152854,44.19690875851792,0.008325641119518895
,2025-05-01 00:00:00,225.01656757739792,255.80351364759795,238.6336387318113,207.05021237140497,191.8712902970839,0.013558445860833324,0.007846481111011272,0.019572532132546838,0.014251190969289285,0.004281537245169442,0.20845358811027825,0.21348239637757804,0.28203451104992316,0.16365826467543743,0.10083636633754978,7537.61242864973,10631.345378332273,6800.639574843203,6817.220548644128,7716.357891406814,202.2468507965716,.,.,.,.,-0.009058019161017006,.,.,.,.,0.25566816938795833,.,.,.,.,49.07616408648299,.,.,.,.,0.005944560874155844,.,.,.,.,98.07065960361633,0.0012836384221062147,0.022580005363012967,5174.095467741539,130.83829115582446,0.007585354748943285,0.07424432815582693,44.53215799025796,0.008378862078747648
,2025-06-01 00:00:00,227.57483980992723,257.3040789284513,240.77997344445762,211.09761308841192,193.58215265028352,0.011369261650697515,0.005866085494511841,0.00899426721250518,0.019547918693977318,0.008916718861642137,0.20366003392868315,0.20460655340694123,0.26391156254069736,0.17296518727717247,0.10364619822369403,7623.309516572598,10693.709759243255,6861.806344395281,6950.483021647934,7785.162485360302,200.58677001651157,.,.,.,.,-0.008208190997890163,.,.,.,.,0.2268455180896607,.,.,.,.,48.67333755821734,.,.,.,.,0.005835235582964878,.,.,.,.,98.6520460093405,0.005928239986087824,0.028714908653644677,5204.76874738524,132.3782561807388,0.011769987297375106,0.08832706509060895,45.056300924127996,0.008425451871244483
,2025-07-01 00:00:00,230.99889283667517,261.79036422970887,243.30000552848665,215.20185696412855,196.06145617404013,0.015045832964697414,0.01743573331577486,0.010466119951667574,0.019442398308870068,0.012807500535628513,0.19272679970401585,0.20208092659928356,0.23266548946780397,0.17470942253478317,0.10004960767144788,7738.008558197138,10880.16243076172,6933.622832680835,7085.617080993851,7884.870958061508,201.59558259233276,.,.,.,.,0.005029307644458081,.,.,.,.,0.20387524159100412,.,.,.,.,48.918130746880166,.,.,.,.,0.005779833663379131,.,.,.,.,99.3551232410713,0.007126838825666448,0.03649827846830056,5241.862295372721,133.8449178543779,0.011079324625916431,0.10229941012050414,45.55549430850939,0.008451410409571604
,2025-08-01 00:00:00,233.0522152709045,263.26869113975886,244.19180723755636,218.60784596464006,198.8385212494897,0.008888884310285894,0.005646987483285848,0.0036654405622909003,0.015826949862608464,0.014164258134369945,0.17896076684874007,0.18410065863804315,0.20608178365947327,0.17207548672440565,0.10319990717008265,7806.790821062955,10941.602571824349,6959.037615055369,7197.760787280384,7996.554305667688,203.57140050094526,.,.,.,.,0.009800898825288229,.,.,.,.,0.18918454817421226,.,.,.,.,49.397572397052556,.,.,.,.,0.005787401153018238,.,.,.,.,100.92586623796244,0.015809380992663602,0.05405064285616756,5324.7328935113455,136.03848809951836,0.01638889455277659,0.11533265188591457,46.30209850103117,0.008484386681700823
,2025-09-01 00:00:00,235.04161270899516,265.92979270958705,245.33839258128614,220.5522422820024,202.20238331971905,0.008536273451759113,0.010107930260554676,0.004695429206657886,0.00889444891047897,0.016917557267530636,0.16944082478701517,0.17377331025901555,0.1893469041693665,0.16487003167518388,0.11092820890698163,7873.431722292231,11052.199527559056,6991.7132835233315,7261.780902872698,8131.83647107674,208.0461994350717,.,.,.,.,0.021981471479367576,.,.,.,.,0.17226714717381175,.,.,.,.,50.48340372584837,.,.,.,.,0.005862717525892575,.,.,.,.,102.11188807773792,0.011751416004486703,0.06341843344854614,5387.306044855773,136.09151429393913,0.00038978817804835586,0.10607886161276725,46.3201465116457,0.008425469564461916
,2025-10-01 00:00:00,235.6673850313227,265.1760774052298,245.53465856178556,221.81457630897245,204.70986172990433,0.0026623895025019717,-0.002834264249513163,0.0007999807059728692,0.005723514818570807,0.012400835089171558,0.1596195088941188,0.15240920446052764,0.18050083424446828,0.1570360031380802,0.11708990257259289,7894.393864258327,11020.874673559609,6997.306519251844,7303.343813479504,8232.678034126673,210.90147744020717,.,.,.,.,0.013724249771871255,.,.,.,.,0.15792969144571223,.,.,.,.,51.17625056791613,.,.,.,.,0.005927022592274392,.,.,.,.,103.4920894167352,0.013516558796234701,0.06508031431359607,5460.123883764376,136.42411156580826,0.002443923661182623,0.08817638172112807,46.43334941369496,0.008356842183272395
,2025-11-01 00:00:00,237.84715955495042,269.8289179262466,246.94655650227685,223.30431503226407,206.69683656663076,0.009249368652934242,0.01754623028798541,0.005750299972971051,0.006716144394480761,0.009706297585936774,0.16366557166818274,0.16354335137769938,0.18568146162098587,0.15570218674113812,0.11756120614232857,7967.412023400315,11214.24947855691,7037.543130740369,7352.39412509337,8312.586857055112,213.11940529100394,.,.,.,.,0.010516416848836752,.,.,.,.,0.1413245251190347,.,.,.,.,51.71444135164886,.,.,.,.,0.005934765854806168,.,.,.,.,104.06476456740629,0.005533516174024422,0.06232602325562553,5490.337567587363,135.93225090164643,-0.0036053792728901746,0.07369884848795505,46.26593957814796,0.008281787396012655
,2025-12-01 00:00:00,240.8217917470686,276.4050969626025,249.66222846784584,224.77255035383206,208.33203102262993,0.01250648608831062,0.024371661447174287,0.010997002768669661,0.006575042319965307,0.007911076352985491,0.1625443840511398,0.17728893901574838,0.17986802467569762,0.1501645562477274,0.11128587640302734,8067.05635103081,11487.559370232451,7114.935012033753,7400.736427618923,8378.348366372098,215.3863148402623,.,.,.,.,0.010636804969322178,.,.,.,.,0.12383114889446101,.,.,.,.,52.2645177784038,.,.,.,.,0.005929745136966541,.,.,.,.,104.96484392062553,0.008649222981100602,0.06558883244403746,5537.82472145094,137.50119111306842,0.011542074827828763,0.0818456965928569,46.79994451473874,0.008293667049391997
,2026-01-01 00:00:00,243.39303332597277,280.61327630113135,252.48996679773478,226.69394012616422,209.27766921033688,0.01067694729887525,0.015224680676196867,0.011326256067017093,0.008548151316998265,0.004539091675270113,0.1560448713694329,0.18119749911492278,0.15915496784408023,0.15091707789519182,0.10689534070835593,8153.187886547824,11662.453793393093,7195.520587880233,7463.99904245943,8416.37845769441,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Nota: Os preços considerados para o cálculo são médias móveis trimestrais.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Fonte: ZAP e IBGE.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Note: Monthly prices are 3-months moving averages.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Source: ZAP and IBGE.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
