Unnamed: 0,Campinas,Imóveis residenciais,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Imóveis residenciais.1,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Imóveis residenciais.2,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46,Imóveis comerciais,Unnamed: 48,Unnamed: 49,Unnamed: 50,Imóveis comerciais.1,Unnamed: 52,Unnamed: 53,Unnamed: 54,Imóveis comerciais.2
,2021-09-01 00:00:00,134.5860468933734,124.70136922912427,139.56461602099807,138.07439420666938,133.77426346344885,0.004387054407785973,0.004936062107913974,0.0038428054237789055,0.004599884102562957,0.0048635825233727115,-0.006394898452308007,-0.02758580543635869,-0.0043573451624058235,0.011171310052496164,0.026754949412213902,5494.581458954346,5531.085192155854,5163.287550124556,5950.967170009498,6796.876603173229,104.06486917083666,95.08477689673039,110.78560513119079,104.70592114234961,99.61560904885881,0.009292407273959524,0.006981058918076988,0.012604506607301724,0.006330138815085817,0.004572496908941126,-0.0076297343510477456,-0.04998310179488341,0.01586492962518693,-0.0003274324631294956,0.028077166409943066,22.25946319891778,23.350916371888527,22.041377080107598,21.277908523995713,20.885521089362964,0.003962409191478238,0.0040627321179393504,0.004195799739199808,0.0035671732722015272,0.0030539201328298286,100.61010574692723,-0.0032748247644203143,0.018949853549695028,6318.556679109004,102.81304364110149,0.00566920232360002,0.01935350133594249,32.60761102273312,0.0052479817744373655
,2021-10-01 00:00:00,134.9342920677348,124.71296007345713,140.00182275400107,138.6734064941735,134.20188898898323,0.002587528071444689,9.294881366983532e-05,0.0031326474106962987,0.004338330006413038,0.0031966202949884615,-0.0009007206443266691,-0.025356454004847095,0.0033376654310159903,0.017136556355440646,0.02803165807744823,5508.79884272023,5531.599299962772,5179.462309499134,5976.784429450329,6818.603636865465,105.1774279054496,95.07132325568244,112.95859258244381,105.50083189309129,99.70980922182449,0.010691011707193221,-0.00014149100925542335,0.01961434835039988,0.007591841436177971,0.0009456366714524211,0.004358889105674502,-0.044882478772820034,0.03329409222168955,0.010298636185160914,0.03201606435471627,22.497439380573244,23.34761242716403,22.473704328279346,21.43944703160339,20.90527120400746,0.00399561679997428,0.004067801627774665,0.004263609047873302,0.0035794202315454276,0.0030439092096008627,100.91082388691548,0.0029889456705738393,0.026226937235407366,6337.442501739301,102.93907979950308,0.001225877125489605,0.02282568358486703,32.64758394720275,0.00523603860079448
,2021-11-01 00:00:00,135.15008796699615,123.92970569114858,140.7559200699879,139.25308220064267,134.3096223264705,0.0015992665463648859,-0.006280456993781547,0.00538633927153831,0.004180150478192202,0.0008027706487507835,-0.0014379207482614342,-0.03684256901237881,0.009220612174671183,0.019512217639103824,0.020879120561469566,5517.608880420046,5496.858328452525,5207.360650742242,6001.768287741148,6824.077411730606,106.28990242195076,95.6078732891947,114.91755729233986,105.9371544056804,100.62428215630415,0.0105771222842721,0.00564365799421207,0.01734232575947048,0.004135725801965862,0.009171343738560767,0.010864773382610604,-0.0349009279124024,0.03871995055456856,0.013632733674221686,0.04181978179446144,22.735397547984565,23.47937836668436,22.86345062976239,21.52811470587187,21.097000632167248,0.004035465767954753,0.004121144985583898,0.00432265595979506,0.0035797692457657697,0.003067008412027054,101.28092470005103,0.00366760272961697,0.03114286072407868,6360.685723157471,103.26203410575641,0.003137334303768391,0.028770768100335964,32.750010332255464,0.005227652536429987
,2021-12-01 00:00:00,135.19682893531052,122.9638943869022,141.3928081839194,139.60351193606434,134.2520722326853,0.0003458448974578143,-0.007793218735250851,0.004524769641055526,0.0025164953614222885,-0.0004284882407407098,-0.004356962575555734,-0.05096234184906079,0.01257533143584455,0.01990657956777775,0.016227737690543753,5519.517117297508,5454.020109142209,5230.922758124748,6016.87170979758,6821.1533748057755,107.35127182478683,97.01135334216208,116.04406969379379,106.4840579771899,101.57282267576875,0.00998560896803391,0.014679544735004546,0.00980278756350672,0.00516252843091447,0.009426556882077275,0.012277995202736758,-0.01894323454972846,0.03464896457075417,0.0074597932406383904,0.043893653271550814,22.962424337631536,23.824044951768204,23.087576179254675,21.639254210104923,21.295872708667595,0.004073604893564332,0.00420787922800833,0.004350928535480122,0.0035875202129589034,0.0030952580489111226,101.0991301038756,-0.001794953953213052,0.03269490358790206,6349.268585173543,103.30418687631612,0.00040821170069671453,0.029861514593976457,32.76337926967103,0.005243655211185414
,2022-01-01 00:00:00,135.39322953666553,122.5412794461042,142.0370594419125,139.85405608828376,134.2522798625924,0.0014527012423419805,-0.0034369027014405917,0.004556464124788162,0.0017946837349920308,1.5465676144188478e-06,0.0016671375210253192,-0.04526598612230748,0.021407240073032296,0.022029177602785888,0.015301704302482788,5527.5353266709335,5435.275172695387,5254.757270011682,6027.670091590687,6821.163924180678,109.22522503191473,100.5892863433213,117.14762307944197,107.55938322197278,103.04521151005488,0.017456273924602028,0.036881590431377065,0.009509778384713119,0.010098462297644772,0.014495893640626312,0.037144275391188586,0.032521622855304244,0.055300346482188845,0.010293633835761984,0.05271347624744038,23.363262706842182,24.702713620098038,23.30713391215957,21.85777740289482,21.604575414436756,0.004140827809756681,0.004389214032368672,0.0043861830066639846,0.003603003256520687,0.0031469631959629165,100.66838711138331,-0.004260600383501956,0.018857869871724775,6322.216889004596,103.44930344496898,0.0014047501175009636,0.028046152605850416,32.80940363054983,0.00532408684826782
,2022-02-01 00:00:00,135.72145221455156,122.58249950218499,142.68646407796905,140.03359834422355,134.58563377421896,0.002424217806231921,0.0003363769030901853,0.004572078854688799,0.0012837829732050832,0.0024830409730678404,0.012932104872017458,-0.027259699476971044,0.03209113477236181,0.026582397013913184,0.020832950364286784,5540.935276234425,5437.103473725421,5278.782434612424,6035.408311822368,6838.10115368843,111.0820468406476,103.25334716757817,118.49534354689739,109.32217446112296,103.70001173793558,0.0169999357583408,0.026484538474248254,0.011504462762692791,0.016389004718558642,0.006354494481451978,0.0651047197338892,0.07303835899163724,0.08168233514533485,0.028176187311263146,0.05925904638644641,23.76043667196374,25.35695358938786,23.575269966357105,22.216004619888068,21.74186156968191,0.004201254416625346,0.004506439339251613,0.004418318005110859,0.0036539846401672364,0.0031604894697614366,100.40162044744412,-0.002649954683827782,0.014593099814700805,6305.463300747403,103.76435713839189,0.003045488784663597,0.030908235657104877,32.909324301338174,0.005361931522731449
,2022-03-01 00:00:00,136.18781437783556,122.78051474031346,143.49622748748152,140.28985924570685,135.17648042856135,0.003436171332345861,0.0016153630325097534,0.00567512422951344,0.0018299958332383959,0.004390116818363987,0.025319705397063075,-0.007444450522979484,0.043498153654768945,0.03231436324988657,0.027966385680707306,5559.974879185006,5445.886369680808,5308.740180709423,6046.453083884895,6868.121216568912,111.3854222745418,103.23748567329571,118.07063633051163,111.19454095631485,104.08280591489275,0.0027310933001567506,-0.00015361724067619598,-0.0035841679822437023,0.017127051345450006,0.0036913609800213187,0.08549361547135059,0.09057081762612884,0.1020478506677982,0.05292554094100965,0.0603480885111769,23.82532864136734,25.353058324145504,23.490772238570937,22.596499271703646,21.822118629113255,0.00419796582027409,0.004497810275740813,0.0043781838646335,0.003708672529507039,0.0031566082144938727,100.69217439555412,0.002893916919021189,0.0099509565280953,6323.710787675703,104.39776143647605,0.006104256948649356,0.03126832355063036,33.11021127287997,0.005372950273029779
,2022-04-01 00:00:00,136.75320653625403,123.17394564472649,144.37505842027207,140.58978383831428,135.69179750473225,0.004151562024850897,0.0032043431748527418,0.006124418377948082,0.002137892177096923,0.003812180007477295,0.030054528344440445,-0.0036769312030545676,0.050686328801997194,0.034340628962865605,0.033651357438122975,5583.057459752556,5463.336858500518,5341.253126635911,6059.3797486321155,6894.303730959647,111.35928424945463,101.94229922053741,118.19434091736473,112.41219303798682,105.32412000092027,-0.00023466288993134743,-0.012545699309813085,0.0010477167795286402,0.010950646238562678,0.011926216584154492,0.09288815450005883,0.08321412438459741,0.11067939736343835,0.07416142724538499,0.07274852430240264,23.819737720894793,25.03498647782662,23.515383914809373,22.843945541458012,22.082373942209173,0.004177536324434846,0.004420335738697739,0.004355397333441375,0.003740926331137557,0.003181533197213955,100.66174558532634,-0.0003021963763364388,0.007083368841329651,6321.7997851906675,105.07464362599923,0.0064836849009932696,0.03735249366807358,33.32488744977864,0.005376640979819692
,2022-05-01 00:00:00,137.1330019182492,123.04080567916317,145.03518539521698,141.14013592739005,136.03555670618982,0.0027772320051191457,-0.0010809101297065693,0.004572306201416687,0.003914595172211932,0.002533382325085487,0.030913881868178672,-0.007827239782414841,0.05368380508619719,0.03722182913480854,0.03536051750456748,5598.5629056162,5457.431482348166,5365.674971430165,6083.099767342709,6911.769638175431,112.05327977459145,102.25178825702568,118.50461616959386,114.10939696157303,107.99245724961281,0.006232040101678438,0.0030359236436166004,0.002625127817634354,0.015098041215268143,0.025334531621714174,0.10537253336869545,0.10111044196026686,0.11224126870943363,0.09804105336404101,0.10209610991553841,23.96818328158287,25.11099078519228,23.57711480326649,23.188844372762286,22.641820543130592,0.004191188904179951,0.004436706027781163,0.004346584739402796,0.0037828776749125213,0.003253235314944561,100.63079735020757,-0.00030744782875380405,0.003253588985107969,6319.856161572895,105.78267099613518,0.006738327589823623,0.037777306788350895,33.54944145830925,0.005400714369220951
,2022-06-01 00:00:00,137.53659079893688,123.19370805371895,145.53046771280256,141.71149476912865,136.1115743620508,0.0029430470786915297,0.001242696467336879,0.003414911466041559,0.004048167007806525,0.0005588072537914268,0.03174153472437413,-0.006438957459116823,0.05404975685902347,0.03818273414690743,0.03284545459116406,5615.039739820444,5464.213413172014,5383.998276413154,6107.7251711260615,6915.631985185779,114.95815462478006,104.44530912336687,121.84307124680286,117.24407301342673,109.65941337404045,0.025924050202119187,0.021452151632081362,0.028171519263277434,0.02747079675575992,0.01543585697447969,0.12880881006974754,0.1201798301817496,0.1327349086767471,0.1315603072643825,0.11779601951648178,24.58953566822822,25.64967556714802,24.241317947119214,23.825860403527386,22.99131644667619,0.00428771125038584,0.004526088182322865,0.004454782725256669,0.003871874495255498,0.0033021167373972426,100.59176875670367,-0.0003878394540398622,-0.0013020744262330908,6317.405072009581,106.6275119014418,0.007986571877519388,0.04461965526827805,33.81738648396667,0.005438006577458673
,2022-07-01 00:00:00,137.9696926852331,123.25907524725326,146.06854741742347,142.43513168616863,136.05720288162115,0.003148993906133324,0.000530604968119075,0.003697368070600726,0.0051064094568962215,-0.00039946257828904486,0.03277409170673384,-0.004007566373279592,0.05340852337120694,0.04032197585140396,0.027734580645298657,5632.721465743835,5467.112751955907,5403.9048997325335,6138.913716700023,6912.869449002479,118.17066217857213,107.65463509953253,124.751549811371,121.0998724678871,109.96889191910384,0.027945016726108607,0.030727334746790014,0.023870693136721632,0.03288694562853345,0.0028221794695160174,0.15682834178259042,0.15549701785796866,0.15013700540613506,0.171055938268037,0.11561558117419035,25.276690653764103,26.437821734446338,24.8199750090646,24.609420179171217,23.056202067929146,0.004396071659106787,0.0046688044728147885,0.004545159344222148,0.003981094203576273,0.0033122737555739946,100.64711651511286,0.0005502215448964787,-0.0012690141788780362,6320.881044388039,107.62146361366273,0.009321719080715773,0.052952503046163946,34.13262266081421,0.005470269107931433
,2022-08-01 00:00:00,138.3855977724495,123.54242183849237,146.52689122410672,142.96977548351654,135.93140616061706,0.003014467011717148,0.002298788877579394,0.0031378679037139534,0.003753594994568621,-0.0009245869997309697,0.03274229481789437,-0.00440359497950682,0.05392018227816364,0.04021763561699232,0.021067253413198594,5649.701118788512,5479.680489942575,5420.861639472127,6161.956712499115,6906.4778997790945,120.54826581886545,108.82616934731632,127.85750414566422,123.85116142195032,110.62939841147598,0.020120083923202747,0.010882339127346041,0.02489712022808166,0.02271917300980486,0.0060063030630337355,0.16915968251772395,0.15250721328796435,0.16864537363085974,0.19033532303027156,0.11564093273014642,25.78525979101867,26.7255270763489,25.43792091092326,25.168525853892792,23.194684605031675,0.004472078307523013,0.004709529680004892,0.004645016066304679,0.00405757418404498,0.0033336229574638904,100.77212738616275,0.0012420710635174803,-0.0016697072112672462,6328.73202782921,109.08451668795273,0.013594435767404489,0.06701382430013969,34.5966364071497,0.005525666550868891
,2022-09-01 00:00:00,139.07167438730949,124.61039288816525,146.98426864897738,143.61064116720868,135.7068524615066,0.004957716886031083,0.008644569482934683,0.0031214572359357096,0.004482525635399304,-0.0016519633354276086,0.033329067889852126,-0.0007295536650592238,0.05316284914840441,0.04009611624478793,0.01444664278481178,5677.710737426159,5527.049968682166,5437.782627261663,6189.577841427113,6895.068651511719,123.01992512602396,112.95880562158621,129.48382804666528,125.72053678881066,112.26439298006977,0.0205034829026276,0.03797465535224953,0.01271981579703163,0.01509372496307515,0.01477902431063205,0.18214654096254135,0.18797991969070327,0.16877845179734585,0.20070131103561284,0.12697592327129237,26.313947424283636,27.740419756180465,25.761486579169663,25.548412660857494,23.53747941268688,0.0045420741794886975,0.004847132622123112,0.004690277881864409,0.004100959989102996,0.0033911718266016076,100.60066530013408,-0.0017014832422026505,-9.383199354640048e-05,6317.963796339468,109.80065309848673,0.006564968450862629,0.06796423109287097,34.82376223366861,0.0055697343139979975
,2022-10-01 00:00:00,139.55186131374597,125.17207620287228,147.38221241764927,144.14164010799604,135.78604824160846,0.0034528017912489606,0.004507515799353268,0.0027073902012075823,0.003697490217100974,0.00058357981682855,0.03422087280595232,0.0036813826658008697,0.05271638267607681,0.03943246042673865,0.011804299213368452,5697.314747230537,5551.963233739815,5452.504826663007,6212.463744943775,6899.092474412388,124.87606755513417,115.20906619365475,130.80004197273064,127.99886603019914,113.72222306247735,0.015088144682324778,0.019921072639586423,0.010165083515996987,0.01812217239587266,0.012985685342514541,0.18728961186798432,0.21181721520604446,0.15794681026381485,0.213249826881992,0.14053194916339118,26.710976070184312,28.29303867319595,26.023354241743164,26.01140539953845,23.843129714095948,0.004593408137777637,0.004918319032499846,0.004724372740063348,0.004159143886464933,0.0034343538976211105,100.18916372781722,-0.004090445834420531,-0.00715146434545999,6292.120507646711,111.16985085987592,0.012469850795523651,0.07995769028054367,35.25800935286125,0.005660832677277297
,2022-11-01 00:00:00,140.27165938023762,126.44647929995716,147.9113253547626,144.53227646532162,136.13001453000095,0.005157925230917293,0.010181209226084897,0.003590073241769076,0.0027100868078988594,0.002533148971096466,0.03789543529185235,0.020308073796937443,0.05083555477607504,0.0379107893430497,0.013553699072323733,5726.701070713755,5608.488933038052,5472.079718341827,6229.300060983497,6916.568903415446,126.73202521853517,118.32473511713805,131.56121898449942,130.1441212060237,114.74385574521109,0.01486239677255674,0.027043608861877066,0.005819394247040588,0.016759954539897537,0.008983579947891673,0.19232422206422828,0.2376045094030006,0.14483132155184597,0.22850308691173704,0.14031974476075648,27.10796519472166,29.058184544587824,26.17479439970626,26.447355371553556,24.05732637609048,0.0046370522076002695,0.004999127377530629,0.004733174846969753,0.004217533924605483,0.0034569698883392844,99.63980701344576,-0.005483194927785706,-0.01620362068637826,6257.619584394167,111.91158376418491,0.0066720688979236,0.08376311519846702,35.493253220467174,0.005718129420945393
,2022-12-01 00:00:00,140.70603446500888,127.10699107832197,148.11049220549307,145.06620561752663,136.37612828079858,0.0030966703230750348,0.005223647048313129,0.001346528741141162,0.0036941862763306688,0.0018079315692969278,0.04074951737465993,0.03369360341161309,0.04751079003138203,0.03913005916329748,0.015821402327644396,5744.434775968556,5637.785699698613,5479.44803095639,6252.312255779928,6929.073586687148,128.47330786631824,119.13442263995465,133.81463045127714,132.25071437063204,115.2664632625389,0.013739878651670034,0.006842926984075071,0.01712823493253901,0.016186617920862734,0.004554557748941868,0.19675627202634072,0.22804618774633334,0.1531363110960744,0.24197665719089745,0.1348159894156109,27.48042534699083,29.25702757971622,26.62312242749534,26.875448607970167,24.166896858355525,0.004687856164823553,0.005007184725248382,0.004805157121880071,0.004278391798776188,0.0034639298353604537,99.57469641902263,-0.0006534596600968889,-0.015078603379541144,6253.530482427533,112.62818183113589,0.0064032519498693485,0.09025766754239295,35.720525463358335,0.0057553918993324855
,2023-01-01 00:00:00,141.3936709379408,128.2767552310003,148.30110549965812,145.960443295402,136.6890929975406,0.004887043228433363,0.009202988307366322,0.0012869668537769385,0.006164341819438368,0.00229486436290105,0.044318622296030785,0.0468044385599764,0.04410149071205849,0.04366256780756905,0.018151000023554964,5772.50807704163,5689.670175572377,5486.499898949223,6290.853645686419,6944.974870729156,131.60218284506914,122.32224835175927,137.15494035295984,135.00830227490152,117.68515602551986,0.024354280517215443,0.026758225214544407,0.024962217437793033,0.020851213676936098,0.020983490726803833,0.20486987146619318,0.21605642905409628,0.17078722339889207,0.2551978100904668,0.1420730211615553,28.149691334623846,30.0398937128024,27.287694598403462,27.435834329558467,24.67400271447845,0.0047890261944915835,0.005095478282770028,0.004920778699671278,0.004369906918955293,0.003546141010002041,99.99301019794291,0.004201004813110032,-0.0067089275274981874,6279.80159408314,113.12987222395776,0.004454394847410947,0.0935779019927232,35.87963878792913,0.005951412531937859
,2023-02-01 00:00:00,141.72512804835296,128.79523346117028,148.36557192202875,146.49039081919472,136.7225631600602,0.002344214618754892,0.004041872038595962,0.00043469954019181856,0.0036307612653667665,0.0002448634472993483,0.04423527552822404,0.05068206297159539,0.03980130757852707,0.046108880663763285,0.01587784168276185,5786.040074862712,5712.667094363856,5488.884877932559,6313.694233429269,6946.67544121741,136.11248466228378,127.71099161162799,141.41154179343403,138.97462070114128,120.20079522850405,0.03427224168860832,0.04405366425551982,0.031034984445475144,0.029378329772369094,0.021376011112554272,0.22533288261732798,0.236870233410986,0.19339323859141344,0.27123908197200475,0.1591203628044735,29.1144443595038,31.3632611046977,28.13456777581779,28.241853318072323,25.201434470694338,0.0049416702759601935,0.005295827609389629,0.005074102086562206,0.004480784432135459,0.0036215499945870216,100.44626884651004,0.004532903326641247,0.0004446979925916139,6308.2673276196065,113.58666374961797,0.004037762234504472,0.09465973559809115,36.024512238414694,0.005951341150881823
,2023-03-01 00:00:00,142.35142331624976,130.05056076101147,148.89760640428787,146.55513375339706,137.0924076682833,0.00441908415622061,0.009746690666309732,0.0035859699481948226,0.0004419602804,0.0027050729570519128,0.04525815298947422,0.059211724564557366,0.03764126075912033,0.04465949671185476,0.014173525110638518,5811.609072884795,5768.346693412228,5508.567854153926,6316.484635503035,6965.466705094865,140.70334128622684,133.13203892895103,145.67074824052926,143.18931284373684,123.1814787419015,0.0337284021765798,0.042447774063242516,0.030119227844335628,0.030327063469085314,0.024797535721216457,0.2632114545422515,0.28957072192032385,0.23375932211254846,0.2877368943857759,0.18349498420157428,30.0964280480088,32.69456172595639,28.98195923295955,29.098345796134097,25.826367942207273,0.0050825824610044425,0.005458564216348953,0.005213753328401431,0.004602998686523623,0.0037031718752979,100.49663469292209,0.0005014207793920811,-0.0019419553088990682,6311.430423939635,114.12052809811154,0.004700061881123485,0.09313194581812567,36.19382967517253,0.0059761294275098385
,2023-04-01 00:00:00,143.12911584179736,131.63878650192322,149.6286744608646,146.50841369511767,137.37751290955984,0.0054631875637791705,0.012212371339408223,0.004909871113654596,-0.00031878827498466045,0.0020796574086465736,0.04662347207085804,0.06872265731920346,0.036388667807838226,0.04209857711716891,0.012423119420824191,5843.358983297325,5838.7918852466255,5535.6142123386435,6314.471014262116,6979.952489532796,144.5106146156003,137.38011614197,150.19927096483187,145.40641140922293,124.69261176857317,0.027058869352849957,0.031908751996850615,0.031087385621340946,0.015483687444646232,0.012267534389954093,0.29769704959564725,0.347626227703262,0.2707822540323086,0.2935110282928699,0.18389417132071606,30.910803362547316,33.73780438771566,29.882932575696547,29.548895487597672,26.14319379910591,0.005188153705976095,0.005558722480606133,0.005353356780942255,0.0046629685493424,0.0037414701436252655,100.63391084300065,0.0013659775822147946,-0.0002765175803761677,6320.0516964104445,114.38741908758897,0.002338676432061204,0.08863009323864524,36.278475331619894,0.005969012115526938
,2023-05-01 00:00:00,144.43206800347764,134.02465669849403,150.61207112397852,147.1105115201197,137.65675626689617,0.009103334105133865,0.018124370939380796,0.00657224737609452,0.004109646741892847,0.0020326715153167196,0.05322618175878424,0.08926998615379644,0.03845195021859471,0.04230104749085073,0.011917469226136346,5896.553032418516,5944.616315212682,5571.995638320758,6340.421259492656,6994.1404401365335,148.82447571431675,142.821168463352,154.42475622690114,148.69254067901088,125.1452674896019,0.02985151720647905,0.03960582123659839,0.028132528439892557,0.022599617430483665,0.003630172747274285,0.32815814060681636,0.39675961562988915,0.3031117370643299,0.30307007694628263,0.1588334100069808,31.833537740990486,35.07401783721085,30.723615026249725,30.216689221110723,26.238098108762134,0.00529226795712237,0.0056655912977873245,0.005470147274867877,0.004744949451583943,0.0037466140038323616,100.84410270979568,0.002088678309669856,0.0021196826936169533,6333.252251304729,114.54481044046177,0.0013759498564460682,0.0828315201517904,36.328392694544526,0.005959857868471591
,2023-06-01 00:00:00,146.26610167997683,137.826560557338,151.6691755357301,147.94834939677227,137.86499576863613,0.012698244246250212,0.02836719714490199,0.0070187230270633005,0.005695295788146204,0.0015127445058797928,0.0634704614265269,0.11877921961110527,0.042181598942167664,0.04401092965538522,0.012882235877467174,5971.428903035134,6113.2484181771215,5611.103932414137,6376.531833986917,7004.720787660701,152.5038507344759,148.79691533700912,157.9337950728402,150.0759012475548,124.4260089494247,0.02472291605597232,0.04184076448856744,0.022723292117639016,0.009303496747225859,-0.005747389051183771,0.32660315601136647,0.42463952269274063,0.29620661607366006,0.2800297481167189,0.13465871393107354,32.62055562232562,36.541541557205406,31.42175670540108,30.497810090991265,26.08729755096795,0.005352008523830264,0.005727369963438696,0.005554557322443245,0.00476111783715062,0.0037187980605849426,101.10245126555081,0.0025618608209405647,0.005076782277109615,6349.47716211648,115.03961478951838,0.004319744798161773,0.07889242408518427,36.48532207991236,0.00597902712956501
,2023-07-01 00:00:00,148.23163404242698,141.78384086616938,152.89701614305775,148.86327912228532,137.67921018665976,0.013438058031727929,0.028712029762834268,0.008095518439990457,0.006184115802869483,-0.0013475906697023587,0.07437822870712396,0.15029129158851884,0.04674838523669589,0.04513035063765036,0.011921510002302904,6051.673311166457,6288.772188707422,5656.528727767699,6415.965045268977,6995.281291283379,156.70926406716788,157.72819724053366,160.24125849902734,151.8170199415203,124.81903810239649,0.027575784561755246,0.060023300101995636,0.014610320895049211,0.011601587460024376,0.003158737922161814,0.3261266474952862,0.4651315021847915,0.2844831085571129,0.25365136104316455,0.13503951821408577,33.52009303645163,38.73488547228309,31.880838653953152,30.851633102101115,26.16970048702891,0.005424219888426443,0.005891125770358813,0.005588975694846554,0.004787300273313343,0.003736595046034518,101.31476599893344,0.0020999959024234904,0.006633567924624328,6362.811038139455,116.26793944177588,0.010677405818029673,0.08034155583640912,36.8748906701611,0.00606564059264172
,2023-08-01 00:00:00,149.8103119070325,145.01571514463654,153.6573864753085,149.8375314720893,138.09403436297023,0.0106500739521882,0.0227943766985248,0.004973088104867296,0.006544611643303,0.003012976147583002,0.08255710361831814,0.17381311606644978,0.04866338998686581,0.048036418644054946,0.015909702278793514,6116.124079464863,6432.120830948025,5684.6591434986,6457.95504480727,7016.357906959649,158.65779561643097,161.94824728396128,162.69675481266336,150.2143446510435,125.95261816580869,0.012434054622501023,0.026755203681128048,0.015323745810764011,-0.0105566246201787,0.009081788168262106,0.316135031380945,0.4881369826324311,0.2724849894403367,0.21286181676791904,0.13850947374168476,33.93688370421818,39.77124522265919,32.36937252172031,30.525943992522755,26.40736816327897,0.005432458308560707,0.005906786574951232,0.005645771706686896,0.0047069219637888215,0.00376019215808158,101.62389731649837,0.003051197073960399,0.008452435732269503,6382.225228561189,117.88239696945242,0.013885663884883881,0.08065196187894297,37.3869230077988,0.006160991735251498
,2023-09-01 00:00:00,150.69667719706862,145.79501399887334,154.5360809761034,150.87929236406848,138.55554487093136,0.005916583970442257,0.0053738924326893756,0.005718530823352941,0.006952603141177738,0.0033420017750229736,0.08359001112896602,0.1700068559267025,0.0513783712810858,0.05061359755644257,0.020991514855396076,6152.310641154661,6466.686356407601,5717.167042030952,6502.854643337382,7039.806587538905,160.7183220852954,165.50189137220303,164.5937005908255,150.7434577392627,127.70872723998421,0.012987237474582969,0.021943084583130767,0.011659395298611708,0.0035223872223946184,0.013942616674023522,0.3064413908612973,0.46515263207223523,0.2711525684235008,0.19903606514571548,0.13757108420526776,34.37763007203216,40.64394902055644,32.74677983151906,30.63346818759355,26.775555974949384,0.005470947612330623,0.006005907470736751,0.005677435945493121,0.004692569033918496,0.003802386554252728,102.05521308383263,0.004244235644603966,0.014458629864514405,6409.31289636814,119.68063187169794,0.0152544819962519,0.08998105652749877,37.95724115171652,0.006264409699331851
,2023-10-01 00:00:00,151.4237491485974,146.35164277447686,155.220211108,151.88166837000543,138.93504433692087,0.004824737778245547,0.0038178862248869905,0.004426992891080284,0.006643562481180254,0.0027389698935760265,0.08507151193175844,0.16920360526159084,0.05318144273841896,0.05369737888517356,0.023190866337823524,6181.993926728543,6491.3754291683945,5742.476899883141,6546.056764466427,7059.088405838773,162.30280051723605,167.80455964660848,165.51994704004838,152.55170640595406,128.89997880003975,0.009858729305920466,0.013913244466958297,0.005627472047216919,0.011995536614391789,0.009327879040067488,0.29971101504759967,0.45652217477872825,0.26544261411289294,0.19182076480241705,0.13346341048243437,34.71654982109139,41.20943821938204,32.931061419657304,31.000933076863635,27.025315122314264,0.005498609692304254,0.006062565575243449,0.005683958281733275,0.004721874302687693,0.003830181702051137,102.37925960088359,0.00317520788266612,0.021859608280753617,6429.663797199162,120.96721349437559,0.010750123913591203,0.08812967327669408,38.36528619751553,0.006297904545027255
,2023-11-01 00:00:00,152.13931561064996,146.5201253899512,156.2681808968653,152.78017878916933,138.72359181944427,0.004725589387899465,0.0011512177948966862,0.006751503437500972,0.005915858238895622,-0.00152195235180419,0.08460480387019875,0.1587521155284617,0.056499091750134234,0.057066162144250754,0.019052207541429,6211.207491624749,6498.848416075809,5781.247252412472,6584.782308308773,7048.3448096379125,164.4707494710608,171.6562314497772,166.08989341263418,155.37171035516482,129.24474506552204,0.013357434048678174,0.022953320286887458,0.003443369713306499,0.018485561490256153,0.002674680544495045,0.2977836437747241,0.4507214512658113,0.2624532874859038,0.19384347840963767,0.12637617261625045,35.180273845724265,42.15533165367422,33.04445523917679,31.574002731511314,27.09759920688077,0.0055459817449478145,0.006193395403141983,0.005663270586546877,0.0047851572909548695,0.0038509981329078293,102.64973704942399,0.002641916434977576,0.030208107845612897,6446.650431656363,122.11033924669529,0.009449880833808377,0.09113225940936309,38.727833580237004,0.006320764058156487
