Unnamed: 0,Curitiba,Imóveis residenciais,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Imóveis residenciais.1,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Imóveis residenciais.2,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46,Imóveis comerciais,Unnamed: 48,Unnamed: 49,Unnamed: 50,Imóveis comerciais.1,Unnamed: 52,Unnamed: 53,Unnamed: 54,Imóveis comerciais.2
,2024-08-01 00:00:00,248.32601786848966,226.66899553478996,249.68259386399012,270.80432887406977,203.28916424303316,0.010792495432413007,0.006426477505993677,0.007112134258264957,0.01862702291897711,0.004847883670122677,0.15841298263032977,0.12084022254383608,0.15211332387508003,0.2066474965411893,0.07863739205405085,10284.906563061564,11418.801034002463,9822.050002283097,10187.704481708937,8948.933533963464,235.65037907629048,.,.,.,.,0.0014909315813365076,.,.,.,.,0.18185122091108363,.,.,.,.,41.0203887711846,.,.,.,.,0.003855727288494461,.,.,.,.,103.7212807000697,0.014929949445277035,0.029218262255473082,8022.850163583435,150.1577045109678,0.016447686928205307,0.12944786799733432,37.445902347256876,0.004751557538827013
,2024-09-01 00:00:00,251.132581628827,228.64254005790178,252.43840631076364,274.54153873759265,205.08289518708526,0.011301931970026935,0.008706724616022399,0.011037262967056094,0.01380040665915927,0.008823544288409257,0.16269420499472398,0.1262396345891057,0.15197166960122344,0.21677741350325053,0.07061733310538831,10401.14587735537,11518.221390050674,9930.45855103387,10328.298946479861,9027.89484533442,237.87293171643677,.,.,.,.,0.009431568278643665,.,.,.,.,0.17942742788699184,.,.,.,.,41.40727536869654,.,.,.,.,0.0038470836765328773,.,.,.,.,104.93963233188606,0.011746399809114072,0.0462257480396111,8117.089769213501,152.72022840588116,0.017065550537409768,0.13843724533022073,38.0849372861829,0.004801140179846798
,2024-10-01 00:00:00,253.94081085928374,231.4143211083443,255.08117739279777,277.7381252090091,206.72730946861316,0.01118225764352343,0.012122770547163153,0.010468973880229493,0.011643361824644538,0.008018290750322121,0.16739714708623454,0.1365438829944794,0.15212519808005265,0.22135882009732355,0.07800493380824114,10517.45417034383,11657.854145073685,10034.420262223344,10448.555068146821,9100.283131067647,238.98798874374145,.,.,.,.,0.004687616280081519,.,.,.,.,0.17441939914810223,.,.,.,.,41.60137678682866,.,.,.,.,0.0038187857079041406,.,.,.,.,105.04141724321474,0.0009699377543725962,0.046952050647483645,8124.962841036294,153.1450625058339,0.002781780150457047,0.1345503238795005,38.190881208757,0.004831650601017655
,2024-11-01 00:00:00,256.7102739037592,234.83676653103734,258.5678971462631,279.8102658763877,205.55183782826762,0.010905939203329051,0.014789255074195262,0.013669059352412027,0.007460771422069579,-0.005686097513517008,0.1727278016332754,0.1433341639550343,0.16138133427149182,0.22305702637314817,0.07156264822998981,10632.1568860994,11830.265123642945,10171.58134835472,10526.509349201171,9048.538033783783,241.14505182066645,.,.,.,.,0.009025822127144423,.,.,.,.,0.1678827383769239,.,.,.,.,41.97686341395089,.,.,.,.,0.0038056230367500533,.,.,.,.,104.95747570971602,-0.0007991279602059809,0.053306344171283104,8118.469956054387,153.15653978105436,7.49438149207915e-05,0.13019997531690652,38.19374337908997,0.00486299483292366
,2024-12-01 00:00:00,259.510987431702,238.30615840335213,261.7235301178277,282.1175600938724,205.43968578366886,0.010910017294410324,0.014773631589141578,0.01220427209407049,0.008245924109532066,-0.0005456144094048154,0.1799692320273052,0.15077591251196742,0.17099091550561707,0.22736461489414506,0.0795893835882393,10748.153901603628,12005.041102181514,10295.718094757014,10613.310146432965,9043.601021048502,240.7935534846184,.,.,.,.,-0.001457622013780524,.,.,.,.,0.14575021936815302,.,.,.,.,41.915677013769255,.,.,.,.,0.0037536078947679238,.,.,.,.,106.03004455936538,0.010219080083593068,0.0715686971026972,8201.43325069155,151.38034054205485,-0.011597279760555246,0.10886011467787071,37.75079985201981,0.004811172085533527
,2025-01-01 00:00:00,260.6823502077738,241.26189947383398,263.25916803807104,281.84972052703563,203.4089277492413,0.004513730950910455,0.012403124998049853,0.005867404889243311,-0.0009493899165567976,-0.009884935457728394,0.17857827051486774,0.15559240412705377,0.17059400076383802,0.22101589952414136,0.07046543465280042,10796.668176534446,12153.941127578599,10356.127241444461,10603.23397679865,8954.20560864999,242.94305944383893,.,.,.,.,0.008926758744634888,.,.,.,.,0.13724053267536163,.,.,.,.,42.28984815008921,.,.,.,.,0.003749154438922126,.,.,.,.,107.28151478297126,0.01180297743726011,0.09514678998743165,8298.234582302657,152.76136734003754,0.009122893983707359,0.10197049850295437,38.09519639686994,0.004784646381832739
,2025-02-01 00:00:00,262.35598719566894,245.25120151544397,264.536398157565,282.2019671334498,203.28414836410508,0.0064202159699771055,0.016535151428013428,0.004851607368557831,0.0012497674496732003,-0.0006134410446823058,0.1668400750296184,0.158339107149434,0.15668674284030248,0.19901136939367836,0.06376534723684069,10865.985117983975,12354.90838457027,10406.371104678778,10616.48555348412,8948.71273140712,244.8986579853067,.,.,.,.,0.008049616835914764,.,.,.,.,0.12163604388983451,.,.,.,.,42.630265223746456,.,.,.,.,0.003756507548681506,.,.,.,.,108.68749794109962,0.013105549087115698,0.1087855299118079,8406.987502957427,154.3639177433939,0.010490547651286652,0.10328104481650646,38.494835869956425,0.004785734804803882
,2025-03-01 00:00:00,264.8999168008203,249.28435463420908,266.87384250609097,284.0365935386773,203.45083000685707,0.009696480085487957,0.0164449882155262,0.008836002776199336,0.0065011113276896015,0.0008199441230087867,0.15516385780154462,0.1592192845176612,0.14366052114879735,0.1774652102169887,0.05935001949296059,10971.346926289714,12558.084707358434,10498.321828649878,10685.504507976128,8956.050175819732,248.02622485135524,.,.,.,.,0.012770861595477578,.,.,.,.,0.11855935974764265,.,.,.,.,43.17469044069742,.,.,.,.,0.003766543396041542,.,.,.,.,110.26358157509499,0.014501057286731234,0.11748817588857796,8528.897710346646,157.0262759914846,0.01724728347797222,0.12296178728030682,39.158767216643575,0.004775449993088931
,2025-04-01 00:00:00,268.1100523405609,253.03666918648005,269.65935933883327,287.68257109563456,203.84844776520887,0.012118295764337095,0.015052346777947534,0.010437579069513925,0.012836295181313462,0.001954367835896198,0.14426236193462172,0.15974344658566908,0.13122546355468678,0.158712013701227,0.05084968732395678,11104.300953275644,12747.113353240433,10607.898892833615,10822.666798001766,8973.553592220027,251.70996042801556,.,.,.,.,0.014852201934968834,.,.,.,.,0.11289453871330779,.,.,.,.,43.815929661602425,.,.,.,.,0.003773773023507158,.,.,.,.,111.99039448250687,0.01566077287482126,0.1266717124466077,8662.466840260968,160.93768964022274,0.024909293836594903,0.15173739334304748,40.134184455521776,0.004810303500101866
,2025-05-01 00:00:00,270.4364404455797,254.47025262904847,271.8871058272198,291.3332156307707,203.55337944297597,0.008676989485137732,0.005665516571876417,0.00826133568606191,0.012689835610244726,-0.0014474886881294946,0.13286396850215088,0.1506201387111643,0.12118543664000025,0.145838020348507,0.02722655213534453,11200.652855887023,12819.332335186804,10695.534306511117,10960.004660532863,8960.564474902963,254.72618314107407,.,.,.,.,0.011982929511131113,.,.,.,.,0.10539594713713996,.,.,.,.,44.340972858202086,.,.,.,.,0.003784327166704102,.,.,.,.,112.86924867206606,0.00784758544355757,0.12554164895862074,8730.4462889419,162.86593564898618,0.011981320305231469,0.14826769040832777,40.61504497467262,0.00482395996132518
,2025-06-01 00:00:00,271.9712805917399,255.13519494778097,273.43651748793815,293.73175418514177,204.34645081315102,0.005675419124846259,0.0026130453829580347,0.005698731670280122,0.008232973192493498,0.0038961346274146713,0.12288501050149025,0.14242330247163992,0.11508144179043733,0.12981652971076807,0.021217697308433037,11264.22125531609,12852.829832357867,10756.485286594198,11050.238085092633,8995.476040434814,256.905430096099,.,.,.,.,0.00855525304918503,.,.,.,.,0.10029018323473071,.,.,.,.,44.72032110145105,.,.,.,.,0.003795390254662237,.,.,.,.,113.0437579239082,0.0015461186629244228,0.11915702865760625,8743.944594884892,164.1634968388893,0.00796705084296856,0.13145331017975548,40.93862710297529,0.004866920559066772
,2025-07-01 00:00:00,273.4302878935221,255.33602306343943,275.5765298234385,295.60722676526063,205.40299361853562,0.00536456385618278,0.0007871439128559476,0.007826358948543666,0.006384984099937485,0.0051703506529245935,0.1129775502342425,0.13371012063573007,0.11155712862047662,0.11192280642329422,0.015296433558763312,11324.648889530405,12862.946859123382,10840.669401471812,11120.793679566472,9041.985805853845,257.3669011352923,.,.,.,.,0.0017962681404619651,.,.,.,.,0.09378401421005278,.,.,.,.,44.80065078947682,.,.,.,.,0.0037813031055884037,.,.,.,.,113.89384196605023,0.00751995561501273,0.11447015008419625,8809.698670138556,164.2946715997315,0.0007990495047198731,0.11214365900204881,40.97133909268583,0.004811253853920185
,2025-08-01 00:00:00,275.69322632030617,256.4382321099227,278.01558217716615,298.62698075754616,207.95253423138956,0.008276107391823606,0.00431670013991492,0.008850725986318198,0.010215426819329743,0.01241238293531799,0.11020677046538818,0.1313335178677475,0.11347602519945732,0.10274079442952533,0.02293958955324027,11418.372899914855,12918.472343629877,10936.617195852501,11234.397333572948,9154.218396171813,257.7080561039137,.,.,.,.,0.0013255588310558952,.,.,.,.,0.09360340142072143,.,.,.,.,44.86003668776786,.,.,.,.,0.0037548612514745803,.,.,.,.,115.32765377764932,0.012589019624313691,0.11189963138945136,8920.60413958122,166.86053180639342,0.01561742801320487,0.11123523331568808,41.611206031570454,0.004804191242829573
,2025-09-01 00:00:00,278.88470056959045,258.8460530657127,281.1129234226962,302.6020128107883,211.00216509555375,0.011576179407383647,0.00938947728651418,0.011140890813653215,0.013311027835323008,0.014665033419457352,0.11050783916911655,0.13209927164106072,0.11359015266731198,0.10220848255686343,0.028862816194732854,11550.554033144677,13039.770046276852,11058.460853902216,11383.938709193215,9288.465314880683,260.7302982174423,.,.,.,.,0.011727387025533886,.,.,.,.,0.09609065788222293,.,.,.,.,45.38612769998496,.,.,.,.,0.003756271052778664,.,.,.,.,116.91692630207825,0.013780498192506707,0.11413508608751699,9043.534508802788,168.34698387063392,0.008908350274019261,0.10232276122074602,41.98189323022407,0.004750757357188234
,2025-10-01 00:00:00,282.25114767361055,262.12118024335706,283.4238941780635,307.1697980880969,214.37092445833068,0.012071107153402538,0.01265279937188346,0.00822079158521083,0.015095026086838104,0.015965520359714658,0.11148399785969976,0.13269212980399914,0.1111125370948911,0.1059691493810555,0.0369743843199295,11689.982008559933,13204.75964052789,11149.370155835357,11555.779560979454,9436.760496975914,263.29167130680935,.,.,.,.,0.009823841367415431,.,.,.,.,0.10169415915344548,.,.,.,.,45.83199381879087,.,.,.,.,0.0037494641362955717,.,.,.,.,117.310714554954,0.003368103022639568,0.11680437710899039,9073.994064717232,167.88555471363648,-0.002740941039680367,0.0962518279506468,41.86682333614586,0.0047409546544937954
,2025-11-01 00:00:00,284.8081810000223,265.0921678409856,285.3340573570069,309.7979680602277,218.3372989968783,0.009059425789717634,0.011334404930079423,0.006739598242000433,0.008556081973192464,0.018502390417776127,0.10945376929790118,0.12883587930831752,0.10351695050373211,0.10717155816251478,0.06220066579649153,11795.886533049617,13354.427733298004,11224.512431337036,11654.651758167338,9611.36312397001,267.1953563765045,.,.,.,.,0.01482646621641992,.,.,.,.,0.10802753097837137,.,.,.,.,46.51152032677634,.,.,.,.,0.0037697297963223773,.,.,.,.,117.09554140002456,-0.0018342157043860219,0.11564746206243703,9057.350402302221,165.69443940560208,-0.013051243817681635,0.08186329909562673,41.32040921691402,0.004671135691702338
,2025-12-01 00:00:00,283.0691462196609,266.0343435376667,283.32668465267636,305.7988978084143,217.77594461351111,-0.006105986050875423,0.003554143844967328,-0.0070351668599411,-0.012908639384735632,-0.0025710420800580946,0.09077904184754004,0.11635530243990755,0.08254188885929725,0.08394138141086338,0.06004808069475209,11723.861014421107,13401.891290429365,11145.546113461098,11504.20606146648,9586.651904931565,267.2239809067716,.,.,.,.,0.00010712959482273021,.,.,.,.,0.10976384973629094,.,.,.,.,46.51650308710354,.,.,.,.,0.0037922537143193803,.,.,.,.,116.37617582281972,-0.006143407072582985,0.09757735466820083,9001.707411781857,165.42142791939312,-0.0016476804362797193,0.09275370452372278,41.25232638702824,0.0046799669409715765
,2026-01-01 00:00:00,281.1903190071633,266.06192368286304,281.65141917902815,301.4736813900817,218.85102707501838,-0.006637343693542963,0.00010367137125832926,-0.005912840422009236,-0.014143989560885917,0.004936644694230274,0.07867033875919804,0.10279295762453677,0.06986366810327893,0.06962561760341957,0.0759165268537958,11646.045719453065,13403.280682876897,11079.644277876056,11341.49069102682,9633.977799193477,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Nota: Os preços considerados para o cálculo são médias móveis trimestrais.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Fonte: ZAP e IBGE.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Note: Monthly prices are 3-months moving averages.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Source: ZAP and IBGE.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
