Unnamed: 0,Niterói,Imóveis residenciais,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Imóveis residenciais.1,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Imóveis residenciais.2,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46,Imóveis comerciais,Unnamed: 48,Unnamed: 49,Unnamed: 50,Imóveis comerciais.1,Unnamed: 52,Unnamed: 53,Unnamed: 54,Imóveis comerciais.2
,2024-08-01 00:00:00,129.46622138311997,122.78223034929616,133.56725374837745,128.97493510463067,134.38160194244094,0.002058703249662841,-0.0002081116008634254,0.004613467461295873,0.0013095570539050083,-0.002217762860562189,0.033926076411331385,0.062226218149175505,0.030548517719555912,0.02183833907774546,0.0013890856399969564,7148.739523267108,7888.873330681168,6449.247121527413,7311.815909028051,9113.42931862852,131.45095518980196,.,.,.,.,-0.0009792188916365463,.,.,.,.,0.10370202548213858,.,.,.,.,29.65895567993425,.,.,.,.,0.0039534446228609655,.,.,.,.,84.73816028430015,0.00928518399949052,0.004101888601649506,7648.867909335969,123.47657027370377,0.006028292274777636,0.09353373878245685,36.617380024766355,0.0049991013730929885
,2024-09-01 00:00:00,129.61456409365928,122.73291931639329,134.0914623624666,128.94202364876975,133.7433794938867,0.001145802425949638,-0.00040161375764702356,0.003924679136374731,-0.0002551771461193342,-0.004749329069820174,0.03341639383934902,0.058680760543992294,0.033923789595100784,0.01970209225820163,-0.005702819505222445,7156.93056635535,7885.705050619232,6474.558347150596,7309.950100711435,9070.146643839804,133.77246697621243,.,.,.,.,0.017660668825558945,.,.,.,.,0.11989444319457254,.,.,.,.,30.182752673909498,.,.,.,.,0.004019334535007459,.,.,.,.,85.17663308736634,0.005174443268476603,0.0045083383317574555,7688.4465424008995,124.15122826975949,0.005463854353584985,0.07439303412510889,36.81745205603155,0.004998744829853574
,2024-10-01 00:00:00,129.55455313220148,122.51908334904611,134.23923650550003,128.79067121778672,133.3830098893838,-0.00046299551194284305,-0.0017422869800394203,0.0011020399094014977,-0.0011738021996249293,-0.0026944855578392435,0.03073986955808783,0.0547737022178596,0.03317351496564247,0.015444466480216468,-0.009834818411059154,7153.616939623839,7871.9658893811065,6481.693568844905,7301.369665204071,9045.707264700493,136.22480717863257,.,.,.,.,0.018332174459010586,.,.,.,.,0.13475699998971713,.,.,.,.,30.73606816158077,.,.,.,.,0.004096261695128376,.,.,.,.,85.77906553223012,0.0070727431107291405,0.009075910045647007,7742.824949715876,128.00329533884695,0.031027216748251485,0.10373731542714126,37.95979512109239,0.005113945552770169
,2024-11-01 00:00:00,129.53251916194674,122.55065877194258,134.3959711942158,128.38869515088584,133.47339341420158,-0.00017007484277498097,0.00025771840625443687,0.0011675773253474464,-0.0031211582570382923,0.0006776239709445075,0.029349747571254747,0.05522823469108551,0.033019114309031705,0.010736057439728164,-0.012750357083176511,7152.400289347561,7873.994639884208,6489.2614472857385,7278.580934985831,9051.836852777202,137.8058137439439,.,.,.,.,0.011605863851494647,.,.,.,.,0.13536541982448624,.,.,.,.,31.092786783994338,.,.,.,.,0.004146753004416353,.,.,.,.,86.3160327596782,0.006259886653187108,0.015506387732712179,7791.294156276567,130.372558522372,0.01850939210004876,0.12696290443579517,38.66240785302621,0.00517788952755874
,2024-12-01 00:00:00,129.52102742154827,122.54970217973248,134.41703655284678,128.23730460350927,133.7306391292207,-8.871703007728993e-05,-7.805688028827973e-06,0.00015674099784246387,-0.0011791579250699513,0.001927318309955739,0.02777503715388363,0.054940449695318305,0.03106885315635277,0.008609959528784739,-0.014357118490888388,7151.765749635966,7873.9331779385075,6490.278580600246,7269.998338593079,9069.282623682291,139.04289792868005,.,.,.,.,0.008977010121175022,.,.,.,.,0.12684581725972532,.,.,.,.,31.371907045649795,.,.,.,.,0.00418711262288992,.,.,.,.,86.70673051581633,0.004526363685248613,0.024027996136310126,7826.560387206627,135.96141912660232,0.042868381717547255,0.17836692046824942,40.31980271098924,0.0053785236241549765
,2025-01-01 00:00:00,129.68089298537154,123.01233436753841,134.3815104905903,128.33182385891539,134.13038905568243,0.0012342827030160652,0.003775057626230982,-0.0002642973180152497,0.0007370652065585848,0.00298921719857681,0.02815878149670681,0.05752671084403338,0.029856570036691066,0.009182466386187027,-0.012783857931370601,7160.593050396764,7903.657729430317,6488.5632173782205,7275.356801420196,9096.392679279757,140.63241493250686,.,.,.,.,0.011431846052591066,.,.,.,.,0.12497520073165314,.,.,.,.,31.73054585737186,.,.,.,.,0.004233518027211797,.,.,.,.,86.87342195971549,0.0019224741021546254,0.03036288659694386,7841.60674685998,138.06026610022303,0.015437077570265245,0.1780169709561923,40.942222633056566,0.005210506159274841
,2025-02-01 00:00:00,130.33285544384404,124.61868766091197,134.66519630774064,128.50106387965909,135.0839741816442,0.00502743652872617,0.01305847337693855,0.0021110479865473764,0.0013187689199349872,0.0071093891002278475,0.03212528661337366,0.06733257474757615,0.0317063139355529,0.01028497868671674,-0.006441024252507588,7196.592477465672,8006.867433470517,6502.260885693851,7284.9513158513455,9161.06247424522,141.92339111838223,.,.,.,.,0.009179791063780973,.,.,.,.,0.11364051186997193,.,.,.,.,32.02182563868226,.,.,.,.,0.004249447873433678,.,.,.,.,86.41420015301884,-0.005286102427386807,0.033921923673845944,7800.1552104007915,141.72422659522738,0.02653884856591926,0.1970344784548166,42.02878207946741,0.005368069735970774
,2025-03-01 00:00:00,131.2129412002722,126.61168028752684,135.21758136920337,128.74793074662819,135.9752314962791,0.006752600895845173,0.015992726805451607,0.004101914055064437,0.0019211270281800363,0.006597801997122454,0.039106563943462236,0.08318111282531704,0.036678705039650206,0.011820078469623851,0.0012723000703904752,7245.18819427604,8134.919076901479,6528.932601010574,7298.946632723203,9221.50535053356,143.3092518484055,.,.,.,.,0.009764850734628183,.,.,.,.,0.10774976975201755,.,.,.,.,32.33451398629428,.,.,.,.,0.0042592544364172666,.,.,.,.,86.35215761759163,-0.0007179669003167799,0.042014698666286376,7794.554957142391,141.41907656384893,-0.002153125395067179,0.17948762029925902,41.93828884144837,0.005356059867811203
,2025-04-01 00:00:00,132.01590413295676,128.37999351356035,135.7459661958958,129.02274661558317,136.65677597723536,0.0061195406896563664,0.013966430443208555,0.0039076636436032874,0.0021345264918921636,0.005012269318878992,0.042005209110422825,0.08996829124778327,0.037522840287755876,0.012489167137166746,0.009614312750727327,7289.525418235131,8248.534858350155,6554.445473567081,7314.526427673659,9267.726018875917,144.90936031969332,.,.,.,.,0.011165423380902428,.,.,.,.,0.11472194976604744,.,.,.,.,32.69554252476697,.,.,.,.,0.004277433075534097,.,.,.,.,86.45356430000264,0.0011743387219123047,0.04666811639861468,7803.708404848637,141.79993346557544,0.0026931083908934283,0.16450349360411431,42.05123319902699,0.005353797521942311
,2025-05-01 00:00:00,132.51198438010303,129.3962440801835,136.0216176223883,129.48703172854587,136.60928723792827,0.0037577309370744327,0.00791595745419471,0.002030641751038953,0.003598474882464009,-0.0003475037294528027,0.03925257367881452,0.08159585841831563,0.035182254802582635,0.01243076140910726,0.012270961552222959,7316.917493415824,8313.829909348296,6567.755204200615,7340.847567300762,9264.505449520811,146.4205987527397,.,.,.,.,0.010428853110056702,.,.,.,.,0.11492335213147875,.,.,.,.,33.03651953511138,.,.,.,.,0.0043065571545130785,.,.,.,.,86.72813819457231,0.0031759696293940376,0.04581639623174305,7828.492745739082,146.12262814482887,0.03048446197122412,0.1917716235203648,43.3331424183258,0.005494253106857757
,2025-06-01 00:00:00,133.18943997854885,131.19528901307018,136.41762145005063,129.62150165551324,136.67060004343003,0.005112410033062176,0.01390337830649746,0.002911330085499264,0.0010384818091224712,0.00044881872046498295,0.03757280708817179,0.0807181902852181,0.03277657032443515,0.009387764896691575,0.015244192016092173,7354.324575820251,8429.42023175384,6586.876107520798,7348.470903962945,9268.663533002406,146.59990354976821,.,.,.,.,0.001224587240838293,.,.,.,.,0.1146127501117793,.,.,.,.,33.076975635415785,.,.,.,.,0.004290255841955975,.,.,.,.,87.02249713317788,0.0033940419422493484,0.041054345395388214,7855.062978462715,150.05303672815177,0.02689801458694885,0.2104302813045189,44.49871791519225,0.005611765657726903
,2025-07-01 00:00:00,133.83348258510583,132.8421683227243,136.79636064121868,129.878779404218,136.49175555427345,0.004835538062632594,0.01255288449793368,0.002776321615508559,0.0019848385138176994,-0.001308580551338312,0.03586097267609634,0.08170801221460167,0.028900889575488975,0.008326640912340588,0.013450109534826726,7389.886692231584,8535.233770307592,6605.163394036786,7363.056432030799,9256.53474016622,147.29517021716862,.,.,.,.,0.00474261340263693,.,.,.,.,0.11943603446147644,.,.,.,.,33.233846943383,.,.,.,.,0.004292000000595269,.,.,.,.,87.48015974315443,0.005259129823362185,0.04194413504434813,7896.373774437137,154.92349421889475,0.0324582400792508,0.26224285284888826,45.94306798450242,0.005757833135993348
,2025-08-01 00:00:00,134.860484512004,135.78222401283017,137.09037670692203,130.3693367188398,136.5504870136286,0.007673729376690863,0.022131945956824106,0.0021492974252033115,0.003777039766404533,0.00043029309071940247,0.04166540948871278,0.10587846161900694,0.02637714604196062,0.010811415513238387,0.01613974710702326,7446.5946828321785,8724.1351028409,6619.359854712636,7390.86698897686,9260.517763108917,151.66513505704262,.,.,.,.,0.029668079635136957,.,.,.,.,0.15377735245859125,.,.,.,.,34.21983136108123,.,.,.,.,0.004385121595756874,.,.,.,.,87.811112361085,0.003783173452154731,0.036264087708240966,7926.247126068879,153.0396008275762,-0.012160152989169948,0.23942218745096078,45.384393249019034,0.005665099565106014
,2025-09-01 00:00:00,135.52611238364992,138.02284587399367,136.8255918233713,131.03696951639577,136.74004613451282,0.004935677593436605,0.016501584632696797,-0.0019314622215736987,0.005121087629645693,0.001388198057948209,0.045608673155888235,0.12457885498661092,0.020390033882351277,0.016247192407438327,0.022406093310683106,7483.348673355638,8868.09715658751,6606.574811222256,7428.716266486465,9273.37319588326,157.54682363741253,.,.,.,.,0.03878075589460783,.,.,.,.,0.17772234599985137,.,.,.,.,35.546902287849974,.,.,.,.,0.004532425090409368,.,.,.,.,88.12977313882347,0.00362893452969959,0.0346707770008714,7955.010957955603,152.89715950746697,-0.000930748115775204,0.23153964433801222,45.34215181051692,0.005643739795718721
,2025-10-01 00:00:00,136.6907281514126,141.50017488147583,137.14968833645668,131.50283297826482,136.6462246193615,0.008593294290519138,0.025193865446425656,0.00236868343682195,0.0035552063176396143,-0.0006861304921531586,0.05508239461047082,0.15492355160995008,0.021681081528182045,0.021058681772779808,0.0244649954494498,7547.655290784351,9091.518803116407,6622.223695551723,7455.126885489031,9267.010451768449,162.38440890019882,.,.,.,.,0.030705698478058707,.,.,.,.,0.19203258395706868,.,.,.,.,36.63839475132971,.,.,.,.,0.004628601995664392,.,.,.,.,88.47607450709286,0.003929448084745379,0.03144134245493002,7986.269760528469,153.44684890239148,0.003595157664767923,0.19877264484629875,45.50516399513557,0.005644834572154837
,2025-11-01 00:00:00,137.705735823816,143.83038258269661,137.91970627441052,131.8698172285309,136.4866200216495,0.007425578063195992,0.016467878595716412,0.005614434471515661,0.0027906946333753346,-0.001168013226538922,0.06309779748551625,0.17364022375721344,0.026219052914187024,0.027113929879526877,0.022575485123818684,7603.7009943401645,9241.236831016802,6659.403736546116,7475.931868079497,9256.18646099031,161.1046657712885,.,.,.,.,-0.007880948285477696,.,.,.,.,0.1690701676101709,.,.,.,.,36.34964945703157,.,.,.,.,0.004555752624111454,.,.,.,.,88.88194367192821,0.00458733241835696,0.0297269328792491,8022.905434702686,156.54237748686518,0.02017329522643241,0.20073103773600032,46.423153102736656,0.0057317265270739265
,2025-12-01 00:00:00,138.8142425706251,145.2645088030183,139.41782646612677,132.25207234295783,136.71060406000097,0.008049822617609337,0.009970954638162777,0.01086226350232744,0.0028987309034065323,0.0016410695664963448,0.07175062871320881,0.18535178967609456,0.0372035423598549,0.031307330981898085,0.02228333723807907,7664.909438581943,9333.38078425939,6731.739934700864,7497.602582817261,9271.376506893257,161.67066846842442,.,.,.,.,0.0035132607390742088,.,.,.,.,0.16273949174556868,.,.,.,.,36.477355253348065,.,.,.,.,0.004534869795655179,.,.,.,.,89.0815270332994,0.0022454882637115148,0.02738883709898232,8040.920774697178,157.00187741748005,0.002935306962828177,0.15475315296088232,46.559419307275554,0.005731577220966837
,2026-01-01 00:00:00,139.20896906083885,144.60105000555245,140.38037009596985,132.77587220517736,137.38058349115718,0.002843559010257346,-0.004567246348972209,0.00690402120188649,0.003960617425042834,0.004900712975141053,0.07347324541127365,0.17550041423903795,0.044640513292932615,0.034629355467959755,0.024231603727962625,7686.705060878828,9290.752934948914,6778.216009935625,7527.297718252812,9316.812862038007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Nota: Os preços considerados para o cálculo são médias móveis trimestrais.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Fonte: ZAP e IBGE.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Note: Monthly prices are 3-months moving averages.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Source: ZAP and IBGE.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
